560071fb5c	68ab7	মুসলমানরাই সংখ্যাগুরু
5600f02015	5b13f	যা পরিস্থিতি পাল্টে দিল
5601434df5	4f2ae	পেশ করা হয়নি
5601780218	2ee04	দাদু বললেন
56019f66e7	7aed9	রাহুগ্রস্ত হইয়া পড়িয়েছে
5601f48745	b9a81	জানতে চান যে
5602bdce55	2f547	আজরাইল ইসরাফিল সব
5602db8295	c3cb3	আর এই রহস্য
56031e58c6	d41be	কুম্ভ
56037f4396	e68af	দুটো দল তো
5603d80969	bdfc1	২২ সেপ্টেম্বর
56044ad01c	11de3	৪৩ বছর বয়সী ফ্লাওয়ার
560486f303	6a35e	সকাল হলে
5604ca6f6b	aab0f	ফলপ্রসূ হতে পারে না
56057e2306	0633a	তবে সাম্প্রতিক রাজনৈতিক সহিংসতা
5605ae8a02	c8f7f	মৌখিক পরীক্ষায় যারা টিকবে
5605d76345	2fe3c	একরামুল
56063b6bae	6ee5f	১৯৪৮ সালে জন্মগ্রহণ করেন
56064ae035	60b9d	কিন্তু বিরক্ত হলেও
5606900662	9351a	একটি নতুন প্রেসিডেন্ট
5606f79cec	1279e	অবস্থান দেখানো হয়
560762ca47	f2780	অনুপগড়, ভারতের
56078f1706	491a5	দেশের পুরো নিয়ন্ত্রণ
5607e0f3fd	274ee	জলের শব্দটা হচ্ছে
5607fee701	92bb2	দুর্বল লাইন
5608722d0e	860f4	আরও আকর্ষণীয় হবে
56090b55a7	bdfc1	বেশ ইংরেজী জানে
5609270951	28bb3	ছোট ছেলে
56092dd30d	f0f95	আসলে সব দিন তো
560a2bc67f	7ee9b	যুবলীগ নেতার সঙ্গে
560a9384ef	c11b1	আমাদের বরিশাল
560aea4c39	195f7	জয়
560b51fa7c	3fae0	সাম্প্রতিক বছরে
560baf58d3	a699c	কিভাবে সেটি তো
560bddbf64	f143a	তখন প্রবল হচ্ছিল
560bf728bc	8ba2b	দেবতার সঙ্গে কোলাকুলি
560c3080b5	d1a48	মা বললেন
560c3d3662	9c8dd	হেরেছে বাংলাদেশের মেয়েরা
560ce366d1	f1240	আমার পরিচয় ছিল
560debf550	7aed9	বিজ্ঞানীরা কি
560e23e26a	e43d4	বংশের বাইরে বিবাহ করে
560eb692fa	c0d65	মিরান্ডা কের
560ef23c55	9d398	এক সাহেবের কথা লেখা ছিল
560ef9f255	22096	সিডি/ডিভিডিতে
560f1025ec	4ea73	মিশু সাব্বির
560f443170	ce180	নাড়ার আগুনে
560fa4a2a0	47e8d	রাখা কঠিন হবে
560fb1c899	287bd	সর্বকনিষ্ঠ সেঞ্চুরিয়ান
560fe6a706	ee7b2	একই ব্যক্তি রচিত
561070ea78	d8c80	দমন-পীড়নের উদ্দেশ্য
5610cee3fb	0d9f1	ভোট দেননি
5610f7557e	7ed14	মিলন ঘটাতে চেয়েছিলেন
56113386eb	6d129	পেছন দিকে থাকা
561142af77	ef4f8	পুজা ভাট
561184a38e	9b864	দুর্ঘটনার আশঙ্কা আছে
5611abcd55	4fc91	সব ভর্তি পরীক্ষা
5612016d11	ca831	মজিদ খানের শিক্ষানীতি
56121e450a	91b16	বাংলাদেশের জাতীয় পতাকার
56122da28a	ad98d	তাঁহার কাব্যের ধারা
56122f6079	194f5	দেখতে পাচ্ছেন না
56124c59a5	9fa90	ভোলাচঙ্গ গ্রামে
5612af16ac	29089	আবহাওয়া
5612e40022	f2b7d	স্টিমারটি উদ্বোধন করেন
5613789874	b9b98	ট্রাইব্যুনালের রায়ের পর
56150e07c0	1a2a1	মাথাটি সামনে পেছনে নড়ে
5615244bdc	4bede	কাদা লেপা হতো
5615ad1bb3	8ba2b	হিন্দুস্তান
5615f6fcb8	8845d	থাইল্যান্ডের সাবেক প্রধানমন্ত্রী
561610bf51	ab946	এই রকম একটা
56177884a7	c7a89	মা আমাকে ধমকে
56179a8a22	4ea73	ওর অনুসারীর সংখ্যা
56179cbed3	e6203	এ ফিল্ড থেকে
56180a2821	8406e	কাবাব
56181959b4	4164f	এই ঘোষণার পাশাপাশি
56181e8192	b9122	কোন নিরপেক্ষ সূত্র থেকে
56184b1c99	a8710	সাময়িক নিষিদ্ধ হয়েছেন
56190daf4b	37e17	কোনোভাবেই ভোটার সংখ্যা নিয়ে
56198ad842	d2faf	অবসর নেবেন
561a1f5cd8	ac904	মানুষ আর কদিন
561a2b624b	1cb75	ব্যাপআপ রাখার কাজটি
561b5f58e3	3bb15	তিনি জানতে পারেননি
561b70c49b	616ec	সাক্ষাৎকারের জন্য
561b8c6acb	287bd	বৈঠক করেছে
561ba51019	c3cca	প্যারিস বৈঠকে
561bb5d955	c958a	দ্বিতীয় সংস্করণ-ভুক্ত
561bc4787b	38d3a	দাদি তখন উঠান
561c46e493	38d3a	তোমার পছন্দ হইল না
561c98ff5b	6ab59	মোট সময় লাগে ১৫মিনিট
561cb3cde1	b4ea7	কিছু ছবি দেখে
561cf9ef42	b2a62	ইহা ব্যবহার করা
561d1a8d03	e6d83	অনেক শিশুই এখন বাসায়
561d1f188f	bbb22	আদিম মানবের জীবাশ্মের সঙ্গে
561d8055d3	590d0	একটি পুরোনো ভবনে
561e030d6e	943de	বিষয়গুলো নিয়েও
561e65ceab	dafb6	গুলিতে এক পুলিশ সদস্য
561e6c9d10	ee994	তবে এসব বিষয়ে
562007eb22	43199	প্রয়োজন হয়েছিল আমাদের
562034d07c	22096	প্রস্থ ২৪ কিমি
56209bb37a	351dd	অনুমান করতে পারি
56209ee449	2d98b	আশে পাশে কয়খানা
5620a1202f	4fc91	ফিল্টারিং কম
5621091d5d	b9b98	কিসমিস তৈরি করা হয়
56215a5252	590d0	আলমারি খোলেন
5621c54c5e	5dec6	দক্ষিণাঞ্চলীয় জেলা
5622479376	ba2f6	বড় মায়া হয়
5622575a0b	71522	সম্মুখ সমরে
56228b523b	c1e30	একদিন আরবের প্রতিটি কোণায়
5622d61e03	f7a7f	কোনো সংবাদ পেতে পারেন
5622ff5bdd	9282d	গতবার পঞ্চম হয়ে
5623078dfb	c7705	ও ক্রয় ক্ষমতার কথা
56231fdf45	93d3b	সংসদ সচিবালয়ের এক সংবাদ বিজ্ঞপ্তিতে
5623254521	9fa90	এই কর্মসূচি ঘোষণা করেন
56233fdbcd	153c9	জ্যাঠামশায় ঘটনা
5623f8731c	bf530	২১৩ রানের
56241fc816	16a17	অ্যান্ড পিস ফর বাংলাদেশ
5624550d99	1e7c6	১০০ কোটি ডলারেরও
56249c94f9	aab0f	অক্লান্ত পরিশ্রম করেছে
5624a13bca	9642e	প্রিন্স নেশার টাকার জন্য
5624b60939	e6203	জাতিসংঘ পৃথিবীর ন্যূনতম প্রয়োজনে
5624b8c7b6	54cdd	নেন সোহাগ
5625021344	49543	দেখা যায় কেনো
562560833f	44322	একমাত্র মসিহা তিনি
562562d997	53396	ঋণ দিয়েছে কৃষকদের
562599f4bf	880ae	ওই জন্যে বলে
562676ce40	195f7	তাকে ছুরিকাঘাতে
562698a086	2695f	বাংলাদেশে অনুপ্রবেশের সত্যতা
5626a94344	7297e	নিবিড় অনুশীলনের মাধ্যমে
5626dc3702	e03ce	দলের ফাইনাল
5626f49dd3	4a67e	আমাদের মাঝে এখন আর
562716534f	cd3ac	শিশ্ন শিথিল হয়
5627bc4351	0c39f	একটা প্রবণতা লক্ষ্য করা যায়
56282adcad	12702	২৫ বছর না হওয়া পর্যন্ত
562858bde5	3faff	সাহিত্যকর্মের স্বীকৃতি হিসেবে
56286b2bf8	f4ba7	বার বার উচ্চারিত হওয়ায়
