d1002fa3ff	79b06	এখানে উল্লেখ করা যায় যে
d1007e539e	91ac1	এক ধারে পড়ে থাকে
d1009f17a4	086dd	বিদেশি বৈরী প্রজাতি দিয়ে
d100c3aa19	f29bf	জেলে পল্লীতে তো
d101ab8acd	698a4	নিয়ে আসার জন্য
d1020cd432	809cd	লক্ষ্যমাত্রার চেয়ে
d1023ed9b3	355c1	সাড়ে ১৬ লক্ষ লোকের বাস
d1025c7758	c749e	বাংলাদেশের অধিনায়ক মুশফিকুর রহিম
d1025d65e5	da6f0	স্বাস্থ্য ও পরিবার কল্যাণ
d10265cd27	e6752	একটি মামলায় তিনি গ্রেফতার হন
d10297f4e6	91223	কিন্তু এখন চীনেও
d102d3b0a4	4e900	৪৭১ কোটি ডলারে নেমে আসে
d102d747e9	3f493	তা অন্য অণুজীবের
d104077cf9	2d98b	একাধারে গীতিকার
d1042cb6b2	14d25	কোনো আয়োজন ছিল না
d10491daa9	e6203	শহরে বাস
d104c196bc	c7a89	তে দুটি ফেরি
d104e96401	315e9	ক্লাবের কাছ থেকে
d10508a414	e3d8b	মোস্তাফিজুর রহমানের বাড়িটি
d10529db76	9065c	মালিকরা বেতন বাড়াতে
d105b356b4	7898e	কথা শোনা যায়
d105f8647f	8edea	নৌপথে অবরোধের প্রভাব থাকায়
d10606a97f	315e9	সেনাপতি করিলেন
d106f39233	2396d	পুরনো গান গুলোর রিমেক
d107202e0c	0d4cb	সহজতম সুযোগটি
d107a708ff	fd880	একত্রে অ্যাকশনধর্মী চলচ্চিত্র
d10878cba2	3bea8	আমি পুত্র, আমি জগত
d10887a1cb	60b9d	বলছিলেন ফরিদপুর থেকে আসা আরেকজন
d108a3cf3e	03284	তখন আর্জেন্টিনা-ব্রাজিলের পতাকায়
d108eb21a7	1279e	প্রচারাভিযান শুরু করে
d1096f57cc	ef4f8	জঙ্গনামা’ পুথিটার ওপর
d10979924a	4c555	তারা কত কম জানে
d109e3ada6	7e191	নতুন নতুন
d10aa88154	0a87a	৫ জন ওয়েডিং
d10aaa9a0e	e31e7	ও বিচারপতি কাশিফা হোসেন
d10ab6fbd6	491a5	তারাই ভালো বলতে পারবে
d10ad85546	16e96	এই জগতে কোনও কিছু
d10b3afe8c	2f547	সরবার জো রইল না
d10b8718da	60f77	তেজ অনিল কাপুরের ২০১২ সালের
d10b98cbb1	7351e	রেলমন্ত্রী এম মল্লিকারজুন খারগে
d10bae03c9	bf530	অফিস খোলা থাকবে
d10bd08a4c	93bf3	নির্জীব কণ্ঠে বললেন
d10c33c270	14d25	এতে আরও বলা হয়েছে
d10c62036a	1de6c	বিচ্ছিন্নভাবে অসংখ্য গরুর
d10c6e2659	3fb17	মোহাম্মদ রেজাউদ্দিন রানা
d10caf7521	08458	হিন্দু জাতীয়তাবাদী দল বিজেপিকে
d10cdd4785	e754e	গিটার কিনে
d10ce95c6c	860f4	প্রাচীন বিশ্ববিদ্যালয়
d10d182835	17ca1	পিছু হটার সময়
d10d275c46	0696e	এমনি ভাব
d10e21e237	7f71c	পাঞ্জেরী
d10e3dfad3	f2780	নদী ও হ্রদের দেবতা
d10ed1d981	2ee04	বিচারের দাবিতে নয়
d10f012e17	b9a81	বিচার কার্যক্রম শেষ হয়েছে
d10f0db6d1	430b2	তাদের কোন আপত্তি নেই
d10f26ede0	92bd8	শুক্রবার ঢাকায়
d10f6f901a	17dcd	দর্শক-শ্রোতাদের উপহার দেয়ার
d10f8308af	ac0df	অম্লের জলীয় দ্রবণের
d10fc425e2	e8dde	কখনও কখনও
d10ffc4866	22096	রাগিনি এমএমএস টু সিনেমায়
d11009b666	e7230	ঘুরে এসে দেখি
d110e07ed0	32c77	আর্সেনাল
d110f74bfa	44322	রাহুল বিজেপি নেতার নাম
d11160a3f9	c5479	পড়ে থাকত
d11171464c	0744c	শ্রম আইনের ৩০২ ধারা অনুযায়ী
d111a34612	28bb3	যশস্বী হইয়াছেন
d111bde1cf	e8dde	রাজা শশাঙ্কের
d111ece23a	5a61c	অবিচ্ছিন্ন রয়েছেন
d112d808c9	b618b	বৃহৎ আলোকাধার সংসারে আছে বলিয়াই
d112e029bf	52f27	বর্তমান রিজার্ভ সার্কভুক্ত
d1138d4603	f4ba7	তিন দিনের সম্মেলনের
d113f38c9f	2ee04	ব্রাজিল তারকার
d11468d064	4fc91	১৯৯৩ সালে মুম্বাইয়ে সিরিয়াল বোমা হামলার পরিকল্পনাকারী হিসেবে ভারতের করা দাগী আসামিদের তালিকায় এক নম্বরে আছেন দাউদ।
d1148fa162	e2c11	এই কৌশলের মধ্যে
d114ada36e	66b3c	মেশিন চালানো
d115398504	cc18a	আমরা এমনও দেখেছি
d116b414d2	7027a	চোখ ঘুরাইতেছে
d1170030be	590d0	রুপবান
d1175f6b68	5dd61	বাংলাদেশী বোলারদের
d11797e01d	2ecf8	১০ তোলা
d117ae25f2	c0d65	দীর্ঘদিন ধরেই
d117bcb5de	fda1a	ফলে ঘটনাটি
d11803ab26	ca831	আর এই পৃথিবীর ইতিহাস আছে
d1183b0494	32998	অক্টোবর ১০
d119443ad1	b2a62	ঈদে পূর্ণদৈর্ঘ্য প্রেম কাহিনী
d1197a63fa	410fa	সিনেমাটি প্রযোজনার কাজ
d11a03fab5	2fc12	শোষণের অনুকূলে প্রবাহিত করতে
d11a3f3122	17dcd	সমস্যার সমাধানমূলক অ্যালগোরিদম
d11a6359ea	5d12f	সব খবর
d11aff3fb7	16a17	না হয় চাটগাঁয় গেছি
d11b0c3ef6	f0f95	রসুন
d11b209aeb	18460	অচিন্ত্যকুমারের লিখিত
d11b6baaae	3f493	দেখলে হয়তো
d11b74fc0b	61820	মুনিয়া ও কাকাতুয়া
d11bcd397e	f658d	রেজ্জাক মোল্লারও নেই বলে
d11bce09c4	39293	ঘটনাস্থল পরিদর্শন করে
d11beeafcb	8b859	এবং একদিনের আন্তর্জাতিক ক্রিকেটের
d11c65815c	c9c19	মঞ্চনাটকটির দৃশ্য ধারণ করা হয়
d11cd96fdf	2ad74	ষষ্ঠ উইকেটে ১১৫ বলে ১২০ রানের জুটি গড়েন মিসবাহ-আফ্রিদি।
d11ce061fb	91dff	মোস্তফা কামাল উদ্দিন ভূঁইয়া
d11d0c2439	bdd05	বলেই বিশ্বাস
d11d53fb2b	4bd2c	মহাসড়ক অবরোধ করে
d11d689708	d136b	মেধাকে কাজে লাগানো হচ্ছে
d11d6d475e	32998	গড়ে তোলার অনুমতি দিয়েছিল
d11d7936f8	e68af	এর মধ্যে ৩৫ লক্ষাধিক
d11dc21fd9	d9b11	দুটো চিতাবাঘ
d11dc766c1	fdcba	আমীর হোসেন খান বাদী হয়ে
d11f43122d	c7a89	রাজনীতির ময়দানে
d11f494d4b	66c6b	আশেপাশে যেমন নারায়ণগঞ্জ
d11f51d24f	f1ea4	মসজিদে লুটিয়ে পড়েন
d11f67a1a8	e8dde	আবার কেউ কেউ দাবি করেন
d11fe49c3f	fbb81	তার পরিণতিতে
d1200da47b	ff1c3	জমিদারের লাঠিয়াল বাহিনীকে
d1207f62e3	9b864	১৮৩২ সালে
d120927447	fcc89	শনি
d1224a6cd9	590d0	তারেক রহমান পরীক্ষায় পাশ না করে
d122f4c0a6	14816	এসএসসি পরীক্ষায়
d1239d6d20	a06a1	সেদিনের পর থেকে
d123b1b897	f2097	এসব প্রকাশের
d123b3e99e	4fc91	শাবনূরের এ ঘটনার কারণে
d123ca53ec	cd3ac	ঠিক আছে দেখতাছি
d124a81258	a699c	নিজেদের ঘরে
d124ae64f1	9d7bf	স্ত্রী,দুই সন্তান
d12522dda9	d2faf	প্রতিদিন সকালে
d12535001e	85430	২৫ অক্টোবর ঘিরে
d1257c80a9	ff970	আড়াল করার চেষ্টা করে
d1257d9369	a1d4a	দিনটা খানিক মেঘলা ছিল
d125f929e7	29d44	উত্তম কুমারকে
d125fdcba8	7f71c	৫৮ বলে ৭৭ রান
d12614a49e	4dd57	আঘাতের কোন চিহ্ন
d126656a8e	b618b	টেবিল চেয়ারে বইসা খায়
d126a2ab74	88654	দণ্ডবিধি বা বিশেষ ক্ষমতা আইনে
d126c8a68d	d9081	ওয়েবসাইটের দিকে নজর রাখছেন
d126d05726	3fce2	সবুজ তাপস
d12744174d	c5dc8	পালিয়ে যাচ্ছিলাম
d1276e832a	323f1	নারগিস
d127bee892	7ee9b	ওরা আমার কন্ঠে
d127e953ca	14d25	তিনটি কমিটি করা হয়েছে
d12817feb2	ee852	যেটা বাংলাদেশ ও ভারত থেকে
d128ade485	4f450	আর কেহই নাই যে
d128af45dd	a06a1	নীল প্রজাপতি
d129553594	4a918	টেলিভিশনের জনপ্রিয়
d1298fd9fc	388c9	ভারতে প্রবেশ করে
d129b3dee0	fda1a	আর কেউ ভাবুক বা না ভাবুক
d12a80a3c6	14d25	মাঝ পদ্মায়
d12b04fb8b	38ff0	গত বছরও বিভিন্ন ক্লাব
d12babaabc	5dec6	বাংলা একাডেমি জাতির মননের
d12c351943	5d12f	সমাজের উন্নতি, অগ্রগতি
d12c421962	0bace	তবে যেমন তেমন মরা নয়
d12c4d09c8	6c6bf	দ্রুত কাজ যাতে হয়
d12cef91aa	29089	আগুন ধরিয়ে
