31003004fc	2ad74	পর্যায়ক্রমে সেটা
3100738ea6	c3cca	ঝুঁকির মধ্যে রয়েছেন
31007a907c	321b6	অনুভব করলাম
31008f50b4	745b7	তোমার মায়ের লেপটা
3100d6f3e7	554fe	কী হবে বলা শক্ত
3100f04259	f7a7f	হাসির মর্ম বুঝতে পারলাম
3100fa154a	5354e	তবে, তরুণ প্রজন্মের
310123d8e9	32c77	দিলরুবার বিয়ে হয়ে যাওয়ার পর
310148bff5	1a4a9	রিজার্ভ বেশ কিছুদিন ধরেই
310173bfc4	f837a	কাল থেকেই
3101ca33d0	3bea8	মো. আনিসুর রহমানকে।
3101e62ac1	3b1f7	ডাক্তারদের কর্মবিরতীর কারণে
3102042c0e	f143a	একটা হলো
31021a258c	6b437	পুঁটলির মত
310285bcae	355c1	কোনোমতে অজু করে
3102b467c7	5cb47	দ্বিতীয় সপ্তাহের
3102b78ed8	c2082	লোক জট পাকাচ্ছে
3102f64ef0	698ff	অপমান করেছে, অপদস্থ করেছে
3103171504	29f8c	২০০৬ ও ২০০৯ সালে
31033cf22d	3fce2	মঞ্চায়িত হতে পারে
3103595e57	8143b	কথা বলতে পারবে
31035cf715	60b9d	বাংলা বই
3103cd40c1	388c9	বাংলাদেশের নামকরা প্রায়
3104346da0	d0c70	কথা বলতে শুরু করেছেন
310473b552	2556b	পানির তলা দিয়ে
3104b2f29d	1b359	আর এতে একবিংশ শতাব্দীতে
3104e31926	6e6fa	ঘরে মেহমান এলে
31056fed27	ced74	হামানি দিওরি
3105701079	dec2d	আইআইজিগুলো নির্বিঘ্নে ব্যবসা করতে পারবে
31057f9508	93bf3	এ সবকিছু থেকে
310709c2ca	fd880	সহযোগিতায় আয়োজিত হচ্ছে
3107122dfb	08458	ঐশীকে গাজীপুরের
31073d7a8f	25696	সহজে পোকা ধরে না
31077bc158	4c555	প্রকৃতিকে জয় করিতে পার
3108134ba9	35ef3	আরও বেশি এদেশে থাকা হবে
31081c31aa	8845d	মেসোপটেমিয় সভ্যতায়
31082ad297	0edef	নতুন এই খসড়াটি
31085b3625	7351e	নারীর সমানাধিকারে
3108f94b21	491a5	ওয়ার্কার্স পার্টির মনোনয়ন পেয়েছেন
3109606b77	11915	চাতক পাখি
31099e220e	d2294	মশিউর রহমান বলেন
3109b0542d	c173f	অংশগ্রহণ না থাকলে
310a1ce962	5cb47	বৈষম্যেরও প্রশ্ন উঠছে না
310a265f8e	fdcba	আরেক দর্শকের মত
310aa26843	06527	আমিও কখন কখন থাকি
310ab6d270	08458	নির্দিষ্ট সময়ের জন্য মেধাবী ডেকে
310ac8405d	616ec	বলতে পারতেন
310b069bf7	2396d	সেসব থেকে
310b59294d	ee852	যার-পর-নাই
310cd7445c	43fc0	ভিটামিন বি
310cd792a5	8edea	তীব্র আকার ধারণ করেছিল
310d019598	b78ec	বেশি থাকতে পারেন না
310d2dd2f3	b08d0	মানসী বড়ুয়া
310d3990e0	195f7	দায়িত্ব নেয়ার আগে
310d44eb3f	a4750	১৩টি মামলায় বিভিন্ন মেয়াদে
310d4de412	2d98b	বাড়ির খোলা বারান্দাটি
310dbf7d05	f658d	প্রক্রিয়া শুরু হল
310de3c42f	1279e	অনাহারে মৃত অবস্থায়
310e2c78a8	eaa7a	তাহাকে ভালবাসিতাম
310f05cb33	14d25	সবচেয়ে জরুরি কথা হলো
310f194f11	baa02	খবর জানিয়েছেন স্থানীয়রা
310f595182	06ea3	একজন ভোগ করে
310f6cbe45	4fc91	তিনি যে শিক্ষা দিয়ে গেছেন
310fd35417	442b7	নূর মোহাম্মদ বলেছেন
31102667cd	f6e55	রায় ঘোষণার পরপর
3110371511	25696	আলাপ করিয়া আসিতেন
31114119c3	7a227	ব্যবসা করতে পারছেন না
3111983d3f	d1a48	পুলিশের পক্ষ থেকে বলা হয়েছে
3111ad009c	bd576	দীর্ঘ কারাদণ্ড
3111d335ce	4a67e	মধু ফ্রিজের মধ্যে রেখে দিন
3111eb07ff	33aef	অঞ্জনা সুখানী
3111f1128d	4fbd1	ঝুঁকির মধ্যে রয়েছেন
311231f17f	3fae0	নির্বাচনের কয়েকদিন আগে
31125d6da0	8c07c	স্নাতক এবং স্নাতকোত্তর ডিগ্রী নেন
31126167f5	cfc65	মিসোউলিয়া নামে
31126c7a14	442b7	হাল আমলে কতটা প্রাণবন্তভাবে
311305995d	14816	গলায় পরিতে সুখ
311444c514	e31e7	অজিতকুমার ১৯৪০ সাল থেকে
31147f6548	47e8d	প্রেমের কাহিনী
3114b05abb	c5dc8	সারা ভারত জুড়ে
3115c71c1c	7b132	এবং অভিলম্বের মধ্যবর্তী কোণকে
3115f2045d	77f82	ফিফা কাপ
31160f088c	e43d4	একটি ওয়েবসাইটে বার্তাটি
3116202bbc	4e900	সবাই জাহাঙ্গীর মামা বলে ডাকেন
3116afbd60	91dff	অংশগ্রহণ না থাকলে
3116e40c36	2b883	দেশের ওপর চাপ কমাতেই
31170af35e	91ac1	বরাবর প্রায় আধা কিলোমিটার পর্যন্ত
311779431c	f29bf	বক্তা হিসেবে
3117b2a8df	d5f7b	বিষয়টির সাথে
311800d3ed	1e7c6	যুবক ছেলেটি
311869cc3f	12702	১১টি কুকুর
31186ac129	ba2f6	আল-সিসির সমর্থনে
3118c64843	903fa	মধু,গোলমরিচ,হলুদ
311929fa94	4237e	আমার ঠাকুরমা
3119c40a6c	6b437	একদিক বা যেকোনো অঙ্গ
3119c48a88	9065c	ভিডিও কলের মাধ্যমে
3119e6357b	91223	অভিজ্ঞতা বিনিময়ের ওপর জোর দেন
311b36e3c7	24f73	বাবা এগিয়ে গেলেন
311b4274a4	7c272	ধরা সম্ভব হবে বলেও
311bb6e1cb	c2082	দেশব্যাপী নিরাপত্তার দায়িত্ব
311bd8c4e7	bfac7	হয়ে থাকে
311be18a86	6e8cb	বর্ণনা করিতে করিতে
311c92425f	18a52	তাহলে জনগন শান্তি পাবে
311c930be9	22096	ব্যাপারটা ছিল দু:খজনক
311c9bed6c	e2f12	কিন্তু নেতারা থেকে গেছে
311cdaaa2c	2bc73	মামার বাড়িতে
311d64e0fd	98b81	পুরুষের 'কুনজর' থেকে বাঁচতে
311d7c8d1a	6c6bf	একটি হোটেল থেকে
311df17d1c	6b437	পাহাড়তলী থানার মধ্যে
311e2403be	880ae	প্রথম সন্তানের নাম রাখেন এ্যাটলাস
311e523b86	9e923	বাবা মা অসন্তুষ্ট ছিলেন
