83007ccd4c	16cfb	তহবিল স্থানান্তরের বিষয়টি
830086b869	3fc9d	প্রাচীন শাখাগুলিতে
8300e25a49	ff1eb	আর বিদেশের
83010407b4	75626	কেবল শরাফ মামা
83010748cc	4a918	নিজ নিজ টোটেম নামে পরিচিত
830138d969	56508	দৈনিক চাকরির খবর
83023fb38a	a9a58	সিলেটে আইলাম কি
830243b3a7	bcaa8	দুপক্ষের সংঘর্ষ শুরু হয়
830288b33f	f658d	ধ্রুপদী আঙিনা ব্যাপী
8302fd08a6	b78ec	নিহত ঐ দম্পতির
83031c0b8d	e9589	সকালে সেদিন
83034b1cac	d9ba9	যাত্রা শুভ নয়
83034fec66	239f7	সমাবেশ করবেন
830383eca3	17ca1	সেরে যাওয়া
83038ea069	d1b12	ব্যবহারিক জীবনের প্রতিটি ক্ষেত্রে
8303cdeedc	53396	চলচ্চিত্র ও টিভি অনুষ্ঠানকে
8303d527ad	4fd66	অর্থনীতির একটি শাখা
8303f2fd59	f0f95	ব্যঞ্জনায় উপস্থাপিত হয় এখানে
830413a185	d41be	সর্বনিম্ন অবস্থানে রয়েছে
830436c081	7a227	পরনে ছিল
83048e48e6	717bb	পুলিশ স্টেশনে ডেকে নেওয়ায়
8304a0d0a2	0b7ca	হয়ে যায়
8304c39cfa	fcc89	দ্বাদশ শতাব্দীর শেষ ভাগে
8304c7db17	b9a81	অথবা দুই দলের
8304d0dfbb	6ab59	ষ বিজ্ঞপ্তি দিয়েছিল
8304f7dcad	f2780	অক্ষয়চন্দ্র চৌধুরী
83050f1215	84145	আমরা আপিলের সুযোগ চাইছি
83052b416d	086dd	সেভাবেই প্রস্তুতি নিয়েছেন
830569e9a6	adf01	জানালেন মরিয়ম বেগম
83059874a2	1b359	সোনার চালান উদ্ধার করেছেন
8305e0e936	c5479	ঐশীর জামিন আবেদন শুনবেন
8305eb5f74	11915	অনেক সময় এমন হয়েছে
8305efbe9e	4c1eb	হাজার বছর ধরে পথ হাঁটিতেছি
83061f3e18	d9081	প্রথম আদমশুমারি হয় ১৯৭৪ সালে
830620d9f1	b08d0	মৃতদেহ নেওয়া হবে
83071136c9	195f7	ভাগ মনে করেন
830725de32	f1ff2	কলম থেকে
83072debcd	355c1	শ্রমিক মালিক ও উৎপাদন নিয়ে
83073b9ebf	88654	সেখানে তিনি আধা ঘণ্টা
8307924293	d9b11	স্মৃতি ইরানি
8307b42db1	49543	যমুনা বাসুদেবকে
8307b6b835	baa02	বেসরকারি ওই হাসপাতালে
8307bc7066	e8dde	নিরাপদ নয়
83083fe374	6aac8	যা কমিশন সামলাতে পারবে না
830884dc04	323f1	গতকালই বাংলাদেশে এশিয়া কাপ ক্রিকেট শেষ হলো।
8309020c1b	cc18a	ব্যাংক খোলা রাখার জন্য
830966eb8b	0606d	মধ্য ইউরোপে অবস্থিত বলে
8309cd6ed9	25696	এবং অন্ধকার এলাকায়
8309cec459	b08d0	সেটা জানার পর
830a5915fe	16a17	বিশ্ব অর্থনৈতিক কর্মকাণ্ড
830b116b86	31f09	প্রথমে কিছুই বুঝতে পারেনি
830b3c5c57	2556b	তাকে চিনিয়ে দেয়
830c82f6d8	6ee5f	আরেক সাড়া জাগানো
830cda0196	7b103	তরুণ কবি পিয়াস মজিদ
830d012bde	c11b1	ঢাকায়
830d120426	4fd66	প্রথম মঞ্চায়ন করে
830d688e3f	c11b1	নারীর জীবন তো
830d75b775	4f2ae	হুমায়ূন আহমেদের উক্তি
830dbc4de9	14d25	দায়িত্ব নিয়েছি
830e49348b	21e54	সুচতুর ফাঁদ পাতা থাকে কন্টকময়
830e79eb72	31f09	অস্তিত্ববাদ বিংশ শতাব্দীর
830eb31bf1	d2d71	কারণই বা কি
830f1d1c29	77f82	আমাদের সংসার চলছে না
830f631e06	24aed	র‌্যাম্প মডেলিং ছেড়ে
830fb69c82	ea8fa	শি ইজ গোয়িং টু গেট ম্যারেড
830fef2e62	323f1	টাকা তোলা যাবে
83101f3852	ac0df	ও অর্জুন, সুভদ্রার পুত্র
8310255faf	0e637	বিচার কার্যক্রম শুরু হয়
8310377e73	2c9c5	এসএসসি
8310a36f0d	6e6fa	সারা বছরই কমবেশি পাওয়া যায়
831161b6ef	778c0	পরিচিত এক ডিআইবির লোক
831178d085	809cd	যুগলবন্দী গল্পের কথা ওঠাই
8311ab5da8	2f547	উদ্যোক্তা
8311b795ca	16877	হয় যা উত্তেজনা
8311cd4a38	ee7b2	মসলাদার চা উপকরণ
8311d003f8	d9ba9	প্রকল্প প্রদর্শিত হচ্ছে
8311db1f7f	5cb47	সাংবাদিক হেদায়েত হোসাইন মোরশেদ
831216252d	a3a6d	স্পিকার শিরীন শারমিন চৌধুরী
831286951c	43199	সুস্থ স্বাভাবিক পরিবেশ
8312f07026	d9ba9	বড়মামাকে যেমন
8313cb5f1d	4486f	ঘুরে বেড়ালে
83142ad966	d1b12	মশার কামড়
83143b8e81	0e637	কি পরনের কাপড়
83144f3b55	54e68	গত সপ্তাহে
8314548a84	e3f89	জানতে চান কারান
83146f715f	d2d71	এছাড়া বাংলা একাডেমির
8314dd19fa	ea5be	তিনি উদ্ভাবন করেন বর্ণতত্ত্ব
83151bc7c2	3f875	শাক-সবজি সব সময়ই
8315283a5c	ad2a0	দ্বিতীয় পর্বের খেলায়
831540cb64	9282d	মর্গের সামনে ছিলেন
8315a0c04a	5dd61	তার দম আটকে আসত
83161d83d8	85430	শান্তপূর্ণভাবে সেই কর্মসূচি হলে
8316c3352c	aab0f	আমি আজ ইতিহাসের অংশ
8316df3338	6d129	ফিকচার
8317106050	f2097	যুদ্ধের ভয়াবহতার মধ্যেও
8317a5a085	f0f95	তাহলে তারা কিছু
8317b8d876	dba43	টেস্ট ও ওয়ানডে অধিনায়ক
8317ca8061	44322	উপস্থিত হইতে পারে
8317df6614	7b60a	পত্রিকায় আমার ছবি দেখবে
83180c228a	c8f7f	পত্রিকাটি পাঠিয়ে
83182f5545	cb627	ইউরোপের পূর্ব
8318815c5b	6b437	চলতি অধিবেশনে
8318b6c58b	b9a81	জানতাম তুমি নেই
8318c6e45b	ea8fa	যা ১৯৭৪ সালে প্রকাশিত হয়
831979b566	ff970	অতীতের সেই দিনগুলোর কথা
8319d4d93e	ba2f6	পেন্ডোরার বাক্সের মতো
831a846373	e55de	খ্রিস্টপূর্ব ২০০০ অব্দে
831b1e9eca	c4973	কারণ বাঙ্গালা ভাষা তখন
831b214805	ce775	বিষ্ণু
831b31fd99	3faff	জ্বালানি খরচ
831b3d65ff	d2faf	মার্কিন কম্পিউটার সফটওয়্যার কোম্পানি
831b5cd038	967fd	রবীন্দ্র-দর্শনের
831b64d2de	a1201	যেহেতু যাচ্ছেন না
831b71ed80	43199	আকাম্বা বা ওয়াকাম্বাদের
831b74b057	24f73	কিন্তু সঙ্গীনি যদি হয়
831b85cd5a	56508	বক্স অফিসে
831bbe0c80	ad2a0	মোদিকে বহনকারী গাড়ির নিরাপত্তায় রয়েছে স্পেশাল প্রটেকশন গ্রুপ এসপিজি ।
831bf6c740	e754e	ক্রিকেটে শক্তিধর বহু দেশেরও উন্নতি করতে অনেক সময় লেগেছে।
831c41bccb	52f27	লাশের খবর
831c7633f8	fcc89	বাঁচতে পারে না
831cad8e0d	7ee9b	বাংলাদেশের কাছে
