570019cffd	47e8d	লেখাপড়া
5700a7a1e4	66c6b	শিক্ষাখাতে
5700dd23bf	1652d	নির্বাচনে জয়ী হবে বলে
5700e39ab5	23291	ব্যাচেলর অব মেরিটাইম সাইন্স ডিগ্রি
570133cd32	f2b7d	সম্মানহানির বেদনা আমরা
570137cc0d	520fb	তারা সবাই
5701a2f9a1	37d7e	সুব্রত সেখানে ছিলেন না
5701d466cf	ced74	৫০ হাজার টাকা উঠানো যায়
5702aee687	c0965	জান্তব এক আদিম অনুভূতি
5702c43811	b08d0	অতি উচ্চ
570432afc8	967fd	আরও কিছু গুরুত্বপূর্ণ
57043a9b1a	9d46f	ইউরেনিয়ামের চেয়ে ১০০০০০ গুণ বেশি
570551d50f	c8f7f	এবং আবাসস্থল থেকে
57055e9538	b9b98	আমার বমি আসে
57056c2412	ce629	এ তথ্য তুলে ধরা হয়
5706951943	0d9f1	ফোন করতে পারেন
57071c4708	194f5	বিসিবি যে প্রক্রিয়াতে
5707d4f343	f4ba7	নাসের বুঝল
570838ba70	321b6	জয়শূন্য থাকলো দলটি
57083bdb4e	ee852	বেশ সাফল্যের সাথেই তারা
57086621cf	ea5be	পুরুষ যেমন কৌতুকরসে হেসে ওঠে
570878e53e	15a75	কলকাতা সিনেমা
5708852c8b	4bd2c	সব বিষয়েই ব্যাপক
5709ef04bb	9fa90	বেশ কিছু লোককে
5709ff4f57	509f6	শ্রদ্ধা গ্রন্থিত হয়েছে
570a2805ac	29bab	চলে যাওয়ার পর
570b9cb10d	ee4ad	সুমন মাহমুদ জানান
570baee087	4486f	সামান্যও মুক্তি পেল না
570bb1f076	aa820	একটি সহযোগী সংগঠন
570bc5286f	80518	এখনই কয়েক লক্ষ মানুষ
570bd4c8a1	c5dc8	এরপরও এ ধরনের
570c0ab930	29d44	লিড নিউজ হই
570cc5e205	d71a3	প্রচার হবে এটি
570d8e63fd	8c07c	বেশি থাকা সত্ত্বেও
570daad08b	323f1	প্রথাগতভাবে আখের কান্ডের
570e86ad19	f6e55	মালিকপক্ষের সহযোগিতা থাকলে শ্রমিকেরা সুসংগঠিত হয়ে ট্রেড ইউনিয়ন গঠন করতে পারবে।
570eb07801	80518	তবে একেবারে যে
570f340f8b	a06a1	খুব তাড়াতাড়ি বিচরণ করে
570f78e127	121bd	সিলেটের জৈন্তাপুরে
570fa2b3f7	38d3a	ওই কাপড়ের দোকানদারও
571000fc49	e6203	প্রধান শ্রেণীর ঠিকাদার
57101ac8b4	e50f1	টিভি চ্যানেলগুলোর
5710b2c23e	65e30	ওয়াজ
5710f3f47d	577fa	স্থানীয় জনপ্রতিনিধি
5711a1bbdb	13b70	ভয়ঙ্কর চিতানল
571246098b	948d3	বাকীদেরও হতাশ করেনি কর্তৃপক্ষ
57126c1ee7	75626	সৈয়দ হাসান ইমাম
5713164340	32998	সমস্যা কোথায়
5713fe55dc	acb88	গদি থেকে
57147fa6da	b8fe1	প্রবৃদ্ধি ৬ শতাংশ হতে পারে
5714b1e2ab	29f8c	কাজে যোগদান না করে
5714d9169d	153c9	ছেড়ে দিয়েছি
5714e2efb5	8c07c	র‍্যাব
57160d535e	32b3e	সময়
57161975a9	ab946	মন দোলে…মন দোলে
57165b6d02	2695f	ঝুলিয়া রহিল
5716a44829	a4750	কোনও প্রশ্ন থাকলে কর
5716c08676	f1ff2	৫০টির অধিক নতুন বই পাওয়া যাবে
5716ceb159	ab946	নতুন বার্তা
5716d66b69	f83df	ব্রাভো-স্যামুয়েল জুটি
5716f32d0e	b8bba	বাবা মালকোঁচা মেরে কাপড় পরলেন
57173cd928	83c53	ফরাসি শব্দ
57175fd3c4	351dd	বৌদ্ধধর্ম, বৈষ্ণবধর্ম
5717a7d0bc	693cb	আইন ও সালিশ কেন্দ্র
5718137733	3fc9d	তিনি কিছুকাল কলকাতায়
5718543625	85430	না আসার বিষয়ে
5718758f04	745b7	সীমান্ত রক্ষী বাহিনীর মধ্যে
57187e665f	e55de	অধিক লাভজনক
57193feeaa	9d46f	বাতিল করেন
5719be7190	5a61c	প্রধান আসামি নূর হোসেনের বাড়িতে
571a0bf0d2	5a61c	তাঁকে ভারতের মানুষেরও কি
571a83f430	086dd	শঙ্কর ডাইনের গুহায় ঢুকল
571aee8935	536d9	এ সময় তাদের সঙ্গে ছিলেন
