d800099751	b9a81	একই ঢঙে ২০১২ সালে
d800392d2a	323f1	উল্লেখ্য মঙ্গলবার রাত ১টায়
d800fc1677	ca831	হাত ডান পাশের প্রথম গলিতে
d80165e46c	43fc0	পড়েছেন তিনি
d8017db8e3	d1b12	অবনীন্দ্রনাথ ঠাকুর
d802623088	18460	এমন সরবরাহ লাইন
d8026f1a8b	4fc91	শুরু হয়েছে তার পথ চলা
d802e38f1b	ba2f6	অসুস্থতার অজুহাতে
d802e446cd	13b6a	তিনি অভিনয় করেছেন
d803cc1b2e	287bd	ও ব্যাংক ঋণের
d8041962d3	194f5	এত ঘোরাঘুরি করে
d8042e6ef0	3fce2	সে কথা স্থানান্তরে বলিব
d804578c48	4f2ae	ন্যাশনাল আইডি কার্ড
d804e799b0	92f59	স্পেনে ৫১ জনকে
d805952cb4	91b16	এখনও তাদের দখলে
d8064bbf4d	af81d	দ্বিতীয়বার আবেদন করলে
d806ce8093	693cb	যোগ ব্যায়াম
d8075d419a	c173f	টানতে থাকে
d8076f4380	1f974	রজনীকান্ত
d8080902f1	64092	করা হয়েছিল
d80896db06	cc9fd	আমাদের সংসার চলছে না
d808d6996d	b8ed8	বোমার এমন প্রচন্ড শব্দ
d808ed2fdb	f1ff2	ডায়াবেটিস রোগীর খাদ্য তালিকা
d8092d7339	21e54	পাদপ্রদীপের নিচে
d80977ae8c	388c9	এবং ফাওয়াদ আলম
d80993db90	9d7bf	খেলার সুযোগ পাওয়ার লড়াইয়ে
d8099cc74a	2de86	রিংকুর গান
d809c95e25	71522	বোরখা তাদের ‘কেউ’ থেকে
d80a03da22	3fb17	ক্ষতিকর জীবাণু থাকতে পারে
d80a434b45	932bb	সরকার যেভাবে বলে
d80b36ccbb	09f0d	তালে গতি আরোপ করেন
d80bb15730	8143b	স্মরণ করব
d80bc3488d	f2097	মেরাজের আলোচনা
d80ca98aa8	24f73	বিল্লালের পারিবারিক কলহ চলছিল
d80cad8524	e2ba2	তার জন্ম নিয়ে বলেছেন
d80ccd8c4a	85430	সত্যি কথা বলতে কি
d80cd080ee	2556b	অবরোধের চেষ্টা করে
d80d049fa6	0696e	তার দ্বিতীয় পর্যায়ের
d80d07b76f	4a918	আসলে দূর হবে না
d80d4665c7	84145	মরে যেতে ইচ্ছে করছিল তার
d80d6012b7	ca088	যমুনা গ্রুপের কর্ণধার
d80dbbbbd8	c7705	আমরা অবশ্যই
d80dd0df03	b8bf0	বিবিসি বাংলা তাতে সফল হয়েছে
d80e26dedc	b9a81	আইনি জটিলতার কারণে অনেকেই এমন শিশুদের পালন করতে নিতে উৎসাহ হারিয়ে ফেলেন।
d80f6ddcb1	95f83	ভাব এসেছিলো
d80f824dcb	ee852	উদ্ধার হওয়া প্রাইভেটকারটির ব্যাপারে
d80fe8eeef	5e80b	প্রতিকার পা্ওয়া যায় কিনা
d8103b1897	388c9	শ্রীলংকার জনগণই সিদ্ধান্ত নেবে
d8104ea89a	68ab7	অবন্তি বিশ্বাস ওরফে অপু
d8110ce55f	31f2a	বাধাগুলো নিয়ে
d8112e56ab	9fa90	কত কাউকে
d8113dd61b	da6f0	প্যারাবল অব দ্য ক্যাভের কথা
d811ae0b95	8a46d	মেয়ে নামাজ রোজা করব
d811b349c5	0d9f1	অন্যান্য এলাকার মতো
d81277e183	bfac7	খোরাসান থেকে কালো পতাকা
d812ab6c90	49d63	এমন কিছু যন্ত্রপাতি রাখা হয়েছে
d812adfae2	23291	নিরূপায় চাঁদনী
d8133e631f	e2f12	আজ আপনাদের সাথে
d81358e294	4c1eb	ভারতীয় গৃহকর্মীর বিরুদ্ধে
d8135ffd33	0bace	উৎপাদন না বাড়লেও
d81397cd22	0d9f1	টোকাই
d813d3626e	ce180	মূল্যস্থিতিতে বিরূপ প্রতিক্রিয়া
d813ec1c3b	46d49	রাজধানী ঢাকার দুটি বাজারকে
d814494270	1f974	অতুলপ্রসাদের গানের সংখ্যা ২০৮
d81487c496	b7be9	তার চেয়ে বেশি সামাজিক
d814ce66c4	2bd99	অবশ্যই দেখব
d814e726a8	59c73	এমনই এক গ্রন্থাগারের
d8160b96ce	745b7	যে পাতলা পদার্থের
d8163bbb99	d8c80	তাদের প্রতিনিধিত্বের
d816bdce0f	eb179	প্রধানমন্ত্রী আলাপ করবেন
d816d0e42b	98b81	এবং সেখানে তিনি
d816e8a5cb	0e637	টেনেটুনে কোনোমতে
d817729f18	7a227	বিশ্বের বৃহত্তম
d8178f3fbb	e9759	অবশেষে পাণ্ডুলিপিটা
d8186784f8	57d54	চলিয়া গেল
d81933e61b	cc18a	যিনি কাজের মাধ্যমে
d81988234d	32998	উত্তরাঞ্চলীয় জেলা রংপুর, দিনাজপুর
d819bcc794	a1201	অসমীয়াকে বাংলা অপেক্ষা
d81a977955	698ff	খুঁজে পাওয়া গেছে
d81b19f1a8	e7230	কল্পনা করিয়াছিলেন
d81b8c0f50	6ee5f	আপনারা তাড়াতাড়ি চলে যান
d81cb437f2	717bb	ওহিদুর রহমানকে আসামি করে
d81d3b2a06	2f547	হাতে খুরপি
d81ddd6fac	b618b	খাদ্য ও পুষ্টি
d81ded8c7e	f1ea4	আইফোন ওএস হলো
d81e4e31c4	f280a	এর পরই মানুষের
d81e4fa1c4	8b859	স্পষ্টভাবে বলা আছে
d81e9efc37	a3a6d	পাওলী দামের
d81fc7c5fc	2fc12	ব্যাপক উত্তেজনা দেখা দেয়
d82017e217	8845d	সদ্য নিবন্ধন হারানো দলটি
d820cd7e34	9813c	ওয়ার্ল্ড প্রেস ফটো
d820e86a68	8143b	হত্যা, লুন্ঠন ও অগ্নিসংযোগের অভিযোগে
d820f76154	14d25	আমদানি করে থাকে
d8217aed81	e2ff7	এ্যাসিডে ঝলসে দেয়
d821910c78	7aed9	খাওয়া দাওয়ায়
d821d359f7	5a61c	একটি তদন্ত কমিটি গঠন করেছে
