5d0013d808	43b04	সংখ্যাগরিষ্ঠতা পেলেও মোদিকে প্রধানমন্ত্রী হতে দেব না।
5d003cf91e	c958a	এই বিশালতার মুখেও
5d0046c79a	e2ba2	এখনও ২.৪-৩.২ মিলিয়ন জোড়া
5d00562c25	fd880	যে কোন জেনারেটরের
5d0057b8d0	ce180	সালোকসংশ্লেষণ প্রক্রিয়া
5d00e14767	f658d	দশম সংসদ নির্বাচনকে সামনে রেখে
5d01d7c76e	86b1b	সংকেত করিল
5d02116fc5	dafb6	দুটো ছেলে আছে আমাদের
5d022b2680	e2f12	মায়ের হাত ধরে
5d02362b39	5639c	প্রতিবাদের অংশ হিসেবে
5d02722f05	24aed	এখন কয়েক দিন
5d02884362	c3cb3	যা কেনাবেচা করা হয়
5d033aeee3	388c9	নিদ্রিতের মনে
5d0390e184	903fa	তাপ উৎপাদনে সক্ষম
5d04a0ad70	12702	প্রশ্নের উত্তর সব সময়
5d04e0cae0	c1e30	দুহান আছে তার
5d053f094b	717bb	অনজো জেলা
5d0550d3fc	7ec1c	মিডিয়ার সামনে এসে
5d062182ff	121bd	অজ্ঞ অশিক্ষিত হয়ে উঠছে
5d068888ff	7f2ef	লাগার কথা
5d06bb2597	4f450	কম্পিউটার কি
5d074dfec1	acb88	মাইলিকে পারিশ্রমিক হিসেবে
5d075dd49c	cb627	মেহেরদাদের সঙ্গে
5d086fccfb	d136b	মা থেকে থেকেই আওড়ান
5d08f1397f	bf530	এ বিষয়ে শিক্ষা মন্ত্রণালয়
5d0929b579	31f09	তাঁর নতুন মনোজগতে
5d09370c1d	cc9fd	সিলেট জেলার
5d0976a30d	ca831	তাদের অনুভূতি প্রকাশসহ
5d09a4c2e7	5d12f	ইন্ডিয়ানা জোন্স
5d09adec55	06e62	শ্রীকান্ত
5d09febe13	68ab7	গেতুঁর মা শেষ দৃশ্য থেকে উঠে এসে
5d0a0abff8	95907	অবহেলিত ছিল
5d0aad7b99	e6d83	দ্বিধা করেন না
5d0b2f750f	ea8fa	ও বর এলাকাগুলোতে
5d0ba044fa	fb4cb	হলেন আদি শঙ্কর
5d0bb71a92	8c120	টিসিবিকে কার্যকর করতে হবে
5d0c18a02d	6dff5	সদর দরজা
5d0c490a20	323f1	সম্পূর্ণ নির্ভেজাল
5d0c6f0f54	18a52	শেষ খবর পাওয়া পর্যন্ত সাতানব্বইটি উপজেলায় বিজয়ী চেয়ারম্যানদের মধ্যে বিএনপি সমর্থিতরাই বেশী।
5d0ced6c2f	2d98b	বাংলাদেশের স্বাধীনতা সংগ্রামের
5d0d0b89b0	ce180	অর্থ পাওয়া নিয়ে
5d0d414e96	1c618	সোমবার জাতীয় সংসদের অধিবেশনে একজন সংসদ সদস্য এমনকি টিআইবির কার্যক্রম বন্ধ করে দেয়ারও দাবি জানান।
5d0d6d09ad	7f71c	কর্মস্থলে অনুপস্থিত থাকার কারণে
5d0dd11431	57d54	মাছ খেয়ে এতোদিন বেঁচে ছিলেন
5d0e9618e7	5d12f	অবনতিশীল নিরাপত্তা পরিস্থিতি
5d0ea8147e	4bd2c	বাঙালি অভিনেত্রী
5d0f650f5d	83c53	ঘুরে দেখেছেন
5d0fc79e6a	29d44	বনাম ওজন অনুপাতের কারণে
5d0fe083cd	976b1	তার পরিবারের সবাই
5d1000a47f	31f2a	কেবলমাত্র শোনা নয়
5d104a232e	bfac7	বাংলাদেশী নাগরিকরা
5d11e217a0	49d63	মানুষের জন্য দরকার
5d11e30367	a43b5	করার পদক্ষেপ নেয়া হয়েছে
5d123a347a	a274b	২৫-২৬টি হাতবোমার বিস্ফোরণ ঘটনায়
5d1247ade6	7e1d5	তোয়াক্বা করে না
5d12509945	e31e7	বর্তমানে খালি নেই
5d1283e06f	e3f89	এরপর আরও একবার
5d12f3660e	66dcd	আশংকা রয়েছে
5d13fd80a5	7d3e1	জার্মানি অস্ট্রিয়াতে
5d146b55be	52f27	বিখ্যাত আজতেকা স্টেডিয়ামে
5d14c62859	f837a	মানিক পীর অভিভূত হয়ে গেলেন
5d14cdf7f1	4237e	সেটা হবে সূর্যের অন্তিমকাল
5d154ee307	5dec6	নামকরণ করা হয়েছে
5d15cebb2d	66b3c	যানবাহন ও যাত্রী নিয়ে
5d1656733f	d9b11	শুনে শুনে
5d16e1da77	2bc73	একটি মুখ্য বৈশিষ্ট্য হলো
5d16e90ba3	68549	ভারতের সঙ্গে বাংলাদেশের পানির ভাগাভাগির বিষয়টি বেশির ভাগ সময়ই দীর্ঘসূত্রিতার কারণে বিলম্বিত হয়ে রয়েছে।
5d173fbc09	f1ea4	সৃজনশীলতাকে উৎসাহিত করবে
5d17878bb1	79b06	নীল আকাশ
5d1808d3cc	870e3	অরুচি দেখা দেয়
5d1864c786	f2097	শ্রেণীচ্যুত হবার জন্য
5d18a1e7a5	75626	কিন্তু কোনটি আগে
5d19093795	274ee	তারা কি করবে
5d192dafdd	2840e	আপত্তি জানিয়ে
5d19508e8e	92bb2	এ ক্ষেত্রে একটি
5d19738dbb	43b04	ইডেন মহিলা কলেজ
5d19a3394d	4ea73	এমন প্রস্তাবের সমালোচনা করেছেন
5d19c1e928	2c9c5	ধারণা করা হচ্ছে
5d1a028d2a	616ec	লোড নিতে পারছে না
5d1a702bad	aab0f	তার ধর্মীয় সমাবেশগুলোতে
5d1ac5bb09	43199	প্রথম বই
5d1b598baa	ced74	সমুদ্রতীরে আসিয়াছি-দেব!
5d1bb89eb6	ce629	একটা করে চার হচ্ছে
5d1bc3346e	a8710	মন বারবার সায় দিয়ে বলে
5d1bd17ddd	e68af	গতানুগতিক একজন মানুষ
5d1bf59065	f1ff2	নাসিম ওসমান ছিলেন
5d1c451860	bd576	একটি গাড়ি ওই বাসটিকে
5d1d186904	baa02	তার মিত্র
5d1d89a67f	0e637	ওরা দুজন মিলে
5d1da37b80	82926	ঢাকার অন্যতম একটি বাণিজ্যিক এলাকা মতিঝিলের শাপলা চত্বরে শর্তসাপেক্ষে সমাবেশ করার অনুমতি পেয়েছে হেফাজতে ইসলাম।
5d1da3bb60	91b16	ছোট ছেলেমেয়ের ছুটাছুটি
5d1dbe03e4	f4ba7	অভিযান শুরু করেছে
5d1ddfee84	ac904	বন্ধ হয়ে যায়
5d1e902049	8cf95	বিবিআনায় রয়েছে
5d1e90a267	a274b	শেষ হয়েছে
5d1eeff1df	dba43	সায়া-ব্লাউজ পরতেন না
5d1f07f175	2ac82	পর পর চারটি কমিশন
5d1f16564f	69d9a	দেয়াল নামের উপন্যাসটি
5d1ffa3269	38d3a	রানা প্লাজা বিধ্বস্ত হবার পর থেকেই সেখানে ২৪ ঘন্টা অবস্থান করেন দেশি-বিদেশি গণমাধ্যমের অনেক সাংবাদিক।
5d1ffa47d5	5cb47	খুলনায় সেগুলো নেই
5d206c7ea1	f6e55	২৬ ডিসেম্বর থেকে
5d20b90277	acb88	চিকিৎসকরা আশা করছেন
5d212e6471	ee886	অনেক বোকা-ঝোকা দিয়েছি
5d220110ee	086dd	কোন কিছুকে
5d225894fd	2aecc	তার সাহায্যে ওই কুকুরগুলিকে চিনতে
5d229af9e6	c9c19	হিসাব করিয়া দিলাম
5d22c6dd9c	0633a	ইহাতে বুঝা যায়
5d22ccb2eb	693cb	আমাকে সে কথা জানায়
5d23ea0b81	b8bdd	ফুটফুটে ঝলমলে
5d2407b3dc	bf530	হায়দার আলী খান
5d241abb51	ee4ad	তিনি খুব ভালো
5d249bc230	95f83	কিছু ভারতীয় সঙ্গীদের
5d24b0c14c	7f71c	পৃথিবীতেও খুব
5d24f2fd33	e00db	আপনি ব্রাহ্মণ
5d252c3eb4	c4973	প্রতীক্ষা করিতে হইবে
5d255f4a46	18460	উপজাতীয় জনগোষ্ঠী
5d256280af	c3cb3	মামলার অন্য আসামিরা
5d2575f205	12702	এখন পর্যন্ত এই তহবিলে
5d259cb5af	e3d8b	বাবা সৌদি আরব থেকে
5d25b53098	bbb22	এ চুক্তির অন্তর্ভুক্ত নয়
5d26e14688	2840e	এই বৃষ্ণি অন্ধক
5d2710cd6a	86b1b	প্রমাণ করার লড়াই
5d27944593	355c1	উৎপাদন করা সম্ভব হতো
5d27f13100	7ee9b	উপজেলা নির্বাহী কর্মকর্তা
5d28277b0b	f143a	আসলে ব্যাপারটা
5d28421cfa	0f047	তবে গত দু’বছরে
5d28b848c8	1f733	ছুটতে থাকা
5d28ef0dbc	1c618	অ্যান্টনি ফিরিঙ্গি প্রণিধানযোগ্য
5d29183e7a	f658d	জাতিসংঘ প্রতিবেদনে
5d291eaa0f	dafb6	অপটিক্যাল ফাইবার
5d29341c76	c0d65	চিঠিতে সই করেছেন
5d29bb1a0d	11de3	মানবিক দৃষ্টিকোণ থেকে
