1e004eb48e	ff1c3	পাথরের এই টুকরোটি পাওয়া গেছে
1e004f2984	b00ba	এই সেদিন আলমারি খুলে
1e00850868	1c618	নিরাপদে পণ্য পাঠাতে
1e00c53f04	b08d0	কিন্তু সামগ্রিকভাবে
1e00f743c4	4164f	তাদের চলে যেতে
1e01306490	95f83	দুমদুম করে হাঁটেন
1e018035e8	c0d65	প্রশিক্ষণ নিয়ে
1e019b2aeb	4f450	তিন সপ্তাহ পর
1e01b6eb6e	ee4ad	মজার অজানা
1e01d3b0ea	9813c	পিতার প্রভাবে
1e01e86ae0	b2a62	বাহাওয়ানা থামিকে
1e01f9de67	a7c6f	আইসিসির কাছ থেকেও
1e02333a63	cb1aa	প্রণব মুখার্জির স্ত্রী শুভ্রা মুখোপাধ্যায় এই ভদ্রবিলা গ্রামে জন্মগ্রহণ করেন।
1e024e031d	ff0fe	আটক থাকার পর
1e02729a30	2695f	তার নারায়ণগঞ্জের
1e027ae9d6	31f09	জেস জোনাসেন
1e029bbf36	29f8c	এবং সাধারণ সম্পাদক
1e03f193fb	f4ba7	শত শত বছর ধরে
1e0410aad6	5d80e	সাত মাস বয়সে
1e042db477	2fc12	দিয়ে আসে পানি
1e0458e963	22096	ও ছাপা হতো
1e0461f898	9d398	কমিশনে বিষয়টি উপস্থাপনের পর
1e04775462	aabe7	তারপরও শহরতলী
1e047cd5c7	06736	ইসলামের সমালোচনা করেছি বলেই
1e04844735	6c17f	আমার দিকে ফুলবাহারি
1e04873167	4bd2c	বক্তব্যের জন্য জাতির কাছে
1e04a46bfb	aab0f	অস্ত্র ব্যবসা
1e0562f9e6	ef4f8	তত্কালীন ৮০ কোটি ডলার
1e05790051	3fae0	উইঘুর
1e05d32874	9f25e	তারবিল পিডিবিকে পরিশোধ করে
1e05e6ffa7	717bb	সিসিমপুর
1e06350618	274ee	সে কথা শুনবামাত্র
1e06b0f83a	c1e30	যুদ্ধের বিবরণ
1e06e3c78d	7c272	সমতা এনে দেন
1e06e9e383	4bede	ঢাকা ও চট্টগ্রামে অনুষ্ঠিত হবে
1e07366da8	c0965	বইপত্র আর কি পড়বে
1e07957dc1	430b2	বিশ্ববিদ্যালয়ে অধ্যয়নরত শিক্ষার্থীদের
1e07a4f619	2ac82	ওদের চা দাও
1e07d61a99	42898	তিনি দস্তানা পরা হাতে
1e08072eee	7d133	কয়েকজন সংসদ সদস্য
1e08431640	f280a	লঞ্চটি ডুবে যাওয়ার পর
1e08955660	4c555	প্রতারণার অভিযোগে
1e08f7b648	5a61c	নিজেকে শ্রমিক হিসেবে নথিভূক্ত করেছেন
1e0907c71e	46da4	প্রতিবেদনে বলা হয়েছে
1e0912ca08	0696e	পার্বত্য এলাকা থেকে
1e0a274659	cfc65	হৃত্বিক-সুজানার বিচ্ছেদ নিয়ে
1e0a2e2c2f	10a9f	নিউটন ছিলেন একাধারে
1e0a351577	33814	এই চিঠিতে স্পিকার লিখেছেন
1e0a9d74c6	cb1aa	ভ্লাদিমির পুতিনের
1e0ad8f958	10a9f	রাশিয়াকে সতর্ক করলেও
1e0b6152ff	0744c	সূর্যের কক্ষপথের কাছে এসে
1e0b8ec1c8	c463d	১৫টি মৌলিক পদার্থের
1e0b9e0689	d9b11	হাঙ্গেরি আগের চেয়ে বেশি
1e0bc1cbd2	e3d8b	নিজেদের আধুনিক দাবি করবে
1e0bde7776	e2f12	আমি মারা যেতে চাই ইস্তাম্বুলে
1e0c728168	4c1eb	তবু সত্য রয়ে যায়
1e0cd1686a	28dfc	তাঁকে যেন ঠিকভাবে খুঁজে পাইনি
1e0d12569b	745b7	তারেক রহমানের পক্ষে
1e0d160a20	4fc91	পাঁচটি গান আছে
1e0d20b26c	2b883	আকবরের সবচেয়ে কাছের
1e0d672610	49d63	চকোলেট এসেন্স ১ চা-চামচ
1e0df86655	442b7	পাওয়ার স্টেশন গুলো থেকে
1e0e192e80	f1ff2	ইভিল কোনো ক্যারেক্টার
1e0e3399f0	fcefa	৪০ শতাংশ কম
1e0e553064	7e1d5	মাননীয় স্পিকারের
1e0ec114f6	e6d83	যশ আজ ছড়াইয়া পড়িয়াছে
1e0ed9b75d	f83df	কর সম্পূর্ণভাবে মওকুফ করা
1e0f98161b	52f27	সেই ঢেউ পৌঁছবার
1e0faa228c	e2c11	গতবছরের জুলাই মাসে
1e0fbc747e	1f733	২০ মার্চ মামলাটি
1e1008b299	7ed14	পটভূমি ছিল হায়দ্রাবাদ
1e101e69b9	0d8c1	যুগানুগ তাৎপর্যমণ্ডিত
1e1052ef59	c3cca	গতিময় এই ম্যাচে
1e113a6543	80e98	নামে দুটি রাজ্য
1e11a95895	194f5	তার নয় বলে
1e11b9b662	37d7e	অস্থিরতায় পড়েছে
1e12a272cf	d9817	ব্রিটেনে বহু মানুষ
1e12ca5e3f	3b1f7	খবর নিয়ে জানা গেল
1e1313f869	9813c	বিদ্যা
1e1385fdf9	5b13f	তুমি তো পড়বে
1e1392eb1e	cc9fd	পুলিশের কথিত দুই সোর্স
1e141aa240	ff0fe	পাণ্ডিত্যপূর্ণ বাক ও বাক্যশৈলী অসাধারণ
1e145b8aeb	0b7ca	যাকাত
1e145e8bb7	b8fe1	কি না তার ওপর
