24001546b4	0e637	চলছিল গণতন্ত্রের
2400e761ab	d2faf	তিরস্কার করিয়া শাপ দিলেন
24014aba8b	82926	পার্বত্য এলাকার
240165f4a0	24aed	তখন তাদের স্থান
240191389e	80e98	এর মধ্যে কিছু স্বর্ণালঙ্কার
24020fe5db	f280a	ভারতীয় ফিল্মের ছবি বা ভিডিওতে
240266a3e0	d8c80	জানিয়েছে ফায়ার সার্ভিস
24027579e4	e31e7	গাছের মধ্যে
24027f3b48	a274b	ব্যবস্থা নেয়ার প্রস্তাবে
24031bf225	11bd2	সুমিকে নির্যাতন করতেন
24035bade2	4a918	গোল করে ছুটছেন
2403e769de	14816	আর এক কুঠরিতে
240434f6a9	16e96	স্থানীয় উদ্ধারকারী দল
24048e6987	2d98b	করেছিলেন সু চি
2404d11e14	e2ba2	বিকেল পার হয়ে যাচ্ছে
2404f8d32a	13b70	ব্যবধান কমিয়ে
2405163677	dfefa	সবুজ ফুল
24051895d1	932bb	লাট সাহেব
2405a9c543	c749e	ফ্যামিলি
240647f452	91230	আসার পথ
2406948c98	08458	অপদস্থ হইয়াছিলেন
2406e90a1b	195f7	কম খেতাম, কম ঘুমাতাম
24074d1eb0	0a7a0	নিভে যাওয়া নেই
2408d16a09	e6203	ক্ষোভ প্রকাশের দিন
240942bd84	47e8d	তেমন কোনো সরকারি সহায়তা
2409919cb6	80539	ছ’মাসের মেয়ে
2409d4d221	88654	লালন ফকিরের গান
2409f0596c	509f6	কারণ এক্ষেত্রে কোনো
240a601774	f4ba7	জীবিত কালে
240b09cc36	3ec4d	ভ্যানের পেছন দিকে থাকা
240b33d93c	0744c	খালি মেয়ের বাপ
240b36625d	d2294	আছে কি-না
240c238e1d	dae88	সভায় সভাপতিত্ব করেন
240cb53d8e	6d129	হলে অবস্থান করেন
240cf15544	16877	হরিবংশে বলে
240d382a85	ef4f8	গ্রাম ও শহরাঞ্চলে বহু অনুষ্ঠানে
240d5966e4	10a9f	প্রদান
240d7699da	73629	বাংলাদেশের ব্যাপারে হতাশ আমেরিকা
240dedbb0f	8632b	রক্ষা করার সব কৌশল
240e29bdd7	29d44	তবে ফিরবাম
240e3f65c1	f2097	ল্যাটিন ভাষায় সিটিয়াস
240ee459fa	13b6a	যার অর্থ সাধারণভাবে ইথানল
240f2dff72	35ef3	জাফরির কাজ করা
240fd5425f	351dd	মা যখন ছোট
240ffbaa62	06ea3	১৯৬১-৬২ সাল থেকে
241006c5e6	c749e	বাংলার ইতিহাস
24103dfabd	f1ff2	জাতীয় চিত্র-শিল্পকে
24109b0bcf	f29bf	গাভী
24113477f5	7f71c	জর্জিয়া অঙ্গরাজ্যের
2411af96d4	cc9fd	বরাবরই তা
2411c71c08	a1201	বাইরে বিধ্বস্ত হয়
2411e8413c	8a46d	শীতপ্রধান দেশে
241203f2ac	5cb47	একটি অনুরাগ নিয়ে
2412b06f00	d0c70	তিনি কিছুই করেননি
2412e41b35	9065c	আফগানিস্তান এবং পাকিস্তানের
241350378f	93d3b	থিয়েটার রোডে ছিল
2413eb3665	91dff	করে ফেলেছেন
2414013982	4164f	মি. জামান বললেন
2414b00184	2b883	যে কোনো মুহূর্তে
2415536d43	e9589	এই তাপমাত্রা
24155aa734	2d78f	পরিকল্পনা করুন বুদ্ধি খাটিয়ে
2415967f46	e2f12	গোলাম আলি বলে
24160c56c3	b8bdd	এটা রীতিমতো উৎপাত
24162891ef	d2294	বেড়িয়ে এসেছে
241682b786	c3cb3	বাক-এর আয়োজনে
24179b67eb	31f2a	একা মেয়ে
2417d954b9	2aecc	শুক্রবার সন্ধ্যা ছ'টা থেকে
2418300cc9	60b9d	স্বপ্ন তুমি সুন্দর
24187cbb77	3fce2	ভারতকে ৬ উইকেটে হারিয়ে
2418810614	2909b	দাঁড়িয়ে থাকা প্রায় ২০টি ট্রাক
24193b3436	b5fdc	সরকার ভিন্নমত প্রকাশের রাস্তা
24193e3ec3	91230	টাকার শ্রাদ্ধ করিবার
2419981825	f1ff2	জেসমিন এর আগে
241a015e3f	d82d9	শুরু হত বর্ষবরণ উৎসব
241a47fe92	25117	সাধারণত ফরমালিন দেওয়া মাছের গায়ে পিচ্ছিলভাব থাকবে না।
241a49386f	7b900	এটুকুই বলতে চেষ্টা করব
241ab2fe33	0b7ca	আমাদের কথা দেওয়া হয়েছে
241afbd501	d2d71	জানান কমিশনার
241b023f61	717bb	শিশুদের মধ্যেও
241b22b265	e6752	যেগুলোর সরাসরি পাঠক আমি
241b35e095	dae88	ঝক্ঝক্ করিতেছে
241b7fd728	0744c	তাদের দেশের জন্যে
241ba3fa1a	f2b7d	করেন ল্যাম্ব
241bfba7bc	57d54	ব্যাক্টেরিয়া ব্যবহার
241c03a7c9	29f8c	আমার হিরো, আমার অনুপ্রেরণা
241c102893	3fc9d	মানুষকে থাকতে হবে
241c37dab5	698a4	দিল্লির ঘটনার পর থেকেই ভারতে নারী নিরাপত্তা নিয়ে ব্যাপক আলোচনা চলছে।
241c511443	195f7	সে কি পড়ে আছে মর্গে
241c5bc203	e50f1	এ ছাড়া লুৎফাও
241c85d93d	351dd	ন্যায্য বলেই মনে হয়
241c85de7f	b9122	সাংবাদিকদের এ তথ্য নিশ্চিত করেন
241d1c8a0c	54e68	আন্তর্জাতিক কলেজিয়েট প্রোগ্রামিং
241d2f2125	54cdd	তিনটি ওয়ানডে খেলতে
241d37921e	c3cca	রাজনৈতিকভাবে মোকাবেলা করুন
241d53e05f	ce180	কাবুলিওয়ালা গল্পের
241d7614de	d7a68	ঘুমাতে পারলে ভালো
241defbf9c	7c272	ক্যামেরার সঙ্গে আপনার সখ্য
241e1fcd4c	5dd61	রাশিয়া
241e44a408	9813c	অবিশ্বাস্য ছবি
