000020a912	16cfb	বাংলাদেশে দায়িত্ব নেবে
000039928e	976b1	এ ধরণের কার্ড নিয়ে
00005debc7	f83df	হতে উপার্জিত অর্থ
00009e687c	9813c	হাসির বিষয় হয়েই আছে
00012843bc	7ec1c	সার্ক দেশগুলোতে
00012880b1	e43d4	সহজেই যাওয়া যায়
00014d427a	5639c	অন্তর্ভুক্তও করেছে রাশিয়া
0001e9f600	321b6	সুরকার হিসেবে
0001ee459b	a46e2	যাতে বিবাহ শাদী দিলে
0001fd54d9	e00db	আপনার গল্প ছাড়া
0002656955	4c555	বিবাহ ব্যাপারটাকে নিয়ন্ত্রিত করাই
0002a04050	2ecf8	বীরভূম জেলা হাসপাতালে
0002c06046	778c0	মান্নান সৈয়দের মৃত্যুর পর বেরিয়েছে
0002f5e8b7	577fa	পুলিশের সন্দেহ
00030c9001	15a75	বাঙালি মধ্যবিত্তের ধর্ম
000339782d	4c555	কোন অতিবৃষ্টি অরণ্যেই
00033caf16	a9a58	তখন তার প্রতিক্রিয়াটা
0004bc46f7	ee4ad	রয়েছেন মুখ্যমন্ত্রী
000549887f	ac904	তাদের হুমকি দেয়া হয়েছিল
000571e8eb	7297e	বিশেষ ছাড়ের ব্যবস্থা করা
0005c0cb27	aa820	অসাধারণ অভিনয় করেন ছবি বিশ্বাস
0005c694a1	3fce2	দুপুরের রোদে
000633820e	8a46d	অতঃপর ১৯৬০ সালের ২৬শে জুলাই
00067a3bf3	6.50E+31	আরেকটি বড় ধরনের
0007ec5c58	7d3e1	তখন থেকেই ডাকটিকিট সংগ্রহ
00081f7414	7aed9	শক্তি চট্টোপাধ্যায়
00090d52b7	18a52	মনোনয়ন বাতিলের ক্ষমতাও
00090e7ccd	355c1	শিরোনাম আমার ছবি
00092bb274	3f875	ঘানিটা ঘুরছে
000970168f	3f493	বিকশিত করতে চাই
00098b3964	717bb	পুরুষের তৈরি করা
00099c95d0	590d0	ষড়যন্ত্র করবে
0009a72716	5639c	এই মার্কিনি বাবুর্চি
0009c2d0f9	91230	তা নিয়ে প্রতিযোগিতার আয়োজন
0009d560fe	c4973	টেবিলের ওপর
000a4567b4	28bb3	লকার্নো আন্তর্জাতিক চলচ্চিত্র উৎসবে
000a50081a	66dcd	সব কিছুই ঘটে চলেছে
000a9438d7	a4750	যার যে মূল্য প্রাপ্য
000ae4299c	767ff	জোড়ালো করতেই ওবামা
000af00d30	4bede	শুল্ক বিভাগের কর্মকর্তারা
000c03fe83	6dff5	নাচতে হয়
000c053da3	880ae	বিবাহ করিলেন
000c77a792	1.6E+097	কিন্তু কৃষ্ণ রথের উপর
000d57ddbf	86b1b	তাহা লইয়া ন্যায্য
000d7874ee	f9dfb	বা অ্যালার্জির বংশগত রোগ যুক্ত
000dc2f08b	ea5be	শাসন করত
000f852677	e9fa7	মনোযোগ দিয়েছে
001050deb2	c463d	পাকিস্তানের ৫৪-সদস্যের দল
00110b32d4	0c39f	এই দ্বিগুণ দাম
00112a63e8	b8ed8	প্রায়ই ‘এককাট্টা শ্রেণী’ হিসেবে নিয়েছেন
00113d863f	ef4f8	কষ্টের কথা
0011dc9c2f	f1240	টেলিফিল্ম, নাটক ও চলচ্চিত্রে
0011edfd6e	37d7e	মীর কাসেম আলীর বিরুদ্ধে
00122e09b7	42898	সবচেয়ে দামী খাবারটি
0012321d7b	11915	প্রিয় শাবিপ্রবির উদ্দেশে
00128c7353	e8dde	অথচ কোনো খবর নেই
0012b9b651	274ee	আঙুলের নখ
0012fe9553	3bea8	দীর্ঘ দিন
00133b44f7	75f18	শিগগিরই একটা ভালো
001352d84c	7f71c	দ্বিতীয় বাছাই
0013a12315	8458	লেবাননের সীমান্তে
0013c091de	d3e06	উদাহরণস্বরূপ বলা
0014058b5f	ff970	এছাড়াও সহিংসতায়
001415e92d	1279e	সাজানোর জন্য
0014eb81c0	2fc12	মনিরুজ্জামান চৌধুরীর হাতে
00150297ca	e7230	মুশকিল আসানকারীদের প্রচারপত্রে
001528b596	323f1	নিজেও আত্মহত্যা করেন
00154bb7d4	31f2a	আমি তোমার
0015b27f63	18460	৬০০ থেকে ৮০০ মেগাওয়াট
0015eb3a5f	cb627	তাঁর এই স্বীকারোক্তি
00165b8335	b618b	যেসব খাবার খাওয়া হচ্ছে
0016782bd0	5dec6	বাংলা উইকিপিডিয়া
0016f4aa06	d2355	কারণ রাজের জন্যই তো
0016fc111c	239f7	মামলা নিষ্পত্তি করতে হবে
0017086031	dec2d	একজন অন্যজনের সঙ্গে
00171dce25	967fd	আকাশের বুকে এক জ্বলন্ত অগ্নিকুণ্ড
00180e5568	ef915	বাংলাদেশের পুলিশ বিভাগে কর্মরত
0018237726	420df	গ্রেপ্তারি এড়াতে
00185f8299	7351e	শেষ হওয়ার কথা ছিল
0018e80698	23291	ওদের সঙ্গে চলে না
0019330426	932bb	আমি তোমাকে কবে গল্প দিলাম
0019373749	ee886	এই দু’টি ক্যাটাগরিতে
001992bbc9	3fb17	প্রতিরোধের আভাস থাকলেও
0019a76004	98b81	একটি বিনোদনপত্রিকায় কুৎসিত ভাষায়
0019b7ce7f	24f73	আইন এবং রাজনীতির আবির্ভাব হলো
0019cda4ca	64092	খাড়া পাহাড়-প্রাচীরের তলার দিকে
001aef3bb2	60b9d	টিনের স্যুটকেস
001b710504	f29bf	ভারতের শতাধিক প্রেক্ষাগৃহে
001bdb23d2	b8bdd	মুজিবুর রহমানকেও
001be0a9e1	3284	আফগানিস্তান বা পাকিস্তানে কাজকে
001cebb990	91dff	দুটো আরামদায়ক শয়ন-কক্ষ
001d1c3e9b	5a61c	সেপ্টেম্বর ১৩, ১৯০৪
001d61b062	6a35e	মেনে নিলেন
001dd3979d	903fa	পরে দেখলাম
001dd81463	12702	মানুষকে উদ্ধার করতে পারে
001e458443	e2ba2	এতে হামিদুল
001f1ac9c6	3fc9d	জনসংখ্যা বৃদ্ধির হার
001f3a31d1	3ccf1	ভূমিকা ছিল
001f51dfd8	98b81	৫-৬জন যুবক
001f8d0ee1	b2a62	স্থগিত করেছেন
00200225f5	7c272	তাৎক্ষণিকভাবে এর কারণ জানা যায়নি
00203b850e	c3cca	তিনি অ্যাকোয়ারিস্ট নামে
0020b3d755	b8bf0	বাণিজ্যে ধর্ম ঢুকেছে
0020ce9acf	7d3e1	সে-ধরনের একটা কিছু
002141b618	5901	সহিংস বিক্ষোভের অনেক চিহ্ন
0021afb685	e2ff7	নতুন হাসপাতালটা
0022399e6d	ee4ad	চালানটি পাওয়া যায়
002261ad52	ad050	থানায় মামলা করেছিলেন
0022ad589c	0c39f	মোট দশটি খেলা খেলেছে বাংলাদেশ
00232be503	75626	শুরু হয় বিয়ে পড়ানো
0023d2aed8	92f59	দগ্ধ একজন যাত্রী
00243e8222	e2ff7	ছেলেটি আমাকে ছেড়ে চলে যায়
0024cedb4a	287bd	মিঠাইগুলো আঙিনায় পড়তে
0024eee6dc	28dfc	গতকাল সকালে ছিল মুষলধারে বৃষ্টি
0025ef0740	25696	মিছিলটি ঢাকা-গাজীপুর সড়কে পেীঁছলে
002619ac0d	a1201	বাস্তবায়ন করতেই
002648db9d	16cfb	সঙ্কীর্ণ পথে চলিতেছিল
0026972ff8	d136b	বাংলা মোটর থেকে মৎস্য ভবন পর্যন্ত
0026c78e27	f658d	জানতে চাইলেন
0026ceb885	acb88	সান্ধ্য কোর্স চালু করার
00275797b0	6E+062	ভবানীপুর হাসপাতালে
00291bb8a0	d5f7b	তিনি যা করেছেন
00293e356f	c11b1	বাসটি কিছুদূর যাওয়ার পর
00297c46ca	aa820	প্রাচীন ইতিহাস
00299fec69	698ff	এক বছরে ২ হাজার কোটি টাকা
0029c08f39	9642e	আমরা ধীরে ধীরে সব খোয়াইলাম
0029d50ffa	8c07c	জেনারেটর সরবরাহ করেছে
0029f8d64a	ff1c3	প্রার্থীর নিরাপত্তা
002a156bec	5901	এই ভবনে ওয়ার্ল্ড সার্ভিস
002a255b32	d8c80	নইলে হয়ত
002a27ea9a	b8fe1	২০০৫ সাল থেকে তিনি
002ad7b2b0	3c897	বুধবার সন্ধ্যা ৬টায় শেষ হয়
002b3e4783	ad050	৬৪ জন জেলা শিক্ষা অফিসার
002b70b194	1.6E+097	একটা নির্দলীয়
002ba897d0	49543	হয়ত অন্যরকম মাটি পাওয়া যায়
002bb58eca	60b9d	আজই কোন এক সময়
002c1fb537	b8bf0	গুরুত্বপূর্ণ ভূমিকা পালন করেন
002c5a2ebc	d3e06	আর কংগ্রেস এগিয়ে আছে
002c6d5cd7	fb4cb	এরশাদ শিকদার
002c730f94	e89bb	হাজার হাজার
002c8e148e	ea5be	১৮৭৫ থেকে ১৯০৪
002d3d9914	75f18	গৌরবের বীরের
002d56ccd9	6527	শিক্ষকরা প্রশাসনিক ভবনের সামনে
002dc1b95b	25117	আঁতকে উঠে পড়বে
002e0e1af2	698ff	প্রতিমাসে পাখি বিক্রি করে
002e9c68b7	29bab	ফর্মুলা আমরা শুধু
002f014586	256f5	সৌদি আরবের সোফা কারখানায়
002f0fd1c3	8a46d	আসাদুজ্জামান মজনু
002f303a0c	1c618	যারা স্পিকার, ডেপুটি স্পিকার
002f3d0839	cb1aa	সুতরাং কাব্যকারের ইহাতে
002f992612	b52ab	অথচ গল্পের কোথাও
002fb5430c	22096	কোথায় স্থাপনের উদ্যোগ গ্রহন করেছে
0030199b99	1cb75	ট্রেড ইউনিয়নকারী শ্রমিকদের
0030c16f72	e9759	বিভিন্ন দেশেও দেখা যাবে
0030c51a3f	47e8d	জ্যাক দ্য রিপার
0030dff46c	4dd57	মনে হলো
0031247402	dae88	আমরা এই অধ্যায়টির পাঠে
0031296899	09b32	মাতৃভাষা হিসেবে গ্রহণ করে
003164d0a9	2ee04	বহুল আলোচিত
003167e139	f2097	কবিওয়ালের নাম কি কি
0032c25a68	16cfb	সংস্কৃতি রক্ষার
003399c103	948d3	এ জন্য পত্রিকায়
0033d7656c	f2097	জন্মগ্রহণকারী সাবেক ক্রিকেটার
00344a3c92	28bb3	থার্ড গ্রেডের নায়িকা
0034722580	16cfb	১ম খণ্ড
00350b1301	acb88	অং সান ১৯৩৩ সালে
0035a53492	16877	হাজার হাজার অভিযুক্ত করা হয়েছে
0035e21fc8	8c120	চলে যেতে বাধ্য আমি
0035e6a686	b2a62	অবরোধ মানে না
0035e6e6f1	d2294	সবচেয়ে বেশি প্রশংসা কুড়িয়েছেন
0035eee977	6ab59	সারবত্তা খুঁজতে
003659c03d	b9b98	হাত-মুখ ধুয়ে দেন
0036ad72d8	6973e	ফেলানীর পরিবারের
0036f446bf	0f047	অবসর সময়কালের
0037646137	b78ec	সোবে সাদেকের শামস
003787a2a2	b5fdc	এবং অন্যদিকে শ্রম ও পুঁজির মধ্যে
0037b82a4a	c0d65	গত বছরের
00385db080	aa820	হেফাজতের রক্তচক্ষুকে
00386d9456	2ad74	আমার নাম হয় না কেন
0038b1048c	68ab7	সার্কাস-তাঁবুর গান বইটিতে
0038fa4c34	a699c	রান্না শিক্ষা
003979d55f	577fa	ওর ধপধপাইয়া হাঁটাটি
003a223cd5	2ee04	আইন ব্যবসা
003a969127	18460	হওয়ার কথা রয়েছে
003a9bcfeb	ba2f6	চুলের যত্ন
003bc7696a	c3cca	মি: খান
003c2a04e3	f4ba7	স্বাধীনতা সংগ্রামে
003c8b650c	db735	কুরু নামে একজন
003d78fa0e	80be1	তাদের দুজনারই মনে হল
003d938253	7027a	বাজারে ক্রেতাও কম
003d99c15d	e9589	তার সঙ্গে আমার গল্প
003e0d29ec	c9c19	যখন সোলস গঠিত হয়
003e1c4dc0	93bf3	মেঘ হইয়া যান
003e75772d	5.4E+069	নহিলে পরকালের কাজ হয় না
003e7765bc	4164f	একসাথে মিলে কাজ করে
003e8b3d2d	52f27	আনা হচ্ছে
003ee67280	7aed9	ভেনেজুয়েলার পর্তুগুয়েসা রাজ্যের
003ef05d88	49d63	ফলে কুকুরের দাঁতে
003f18a569	0a87a	কোন শিশুই হাত তোলেনি
0040616d81	6527	এবং দেমোফোনের ভাই
00409f26d8	c5dc8	দেশের সবচেয়ে সুন্দরী মেয়েকে
0040b6d83d	4a67e	গ্রীষ্মকাল
0040c85c2b	c0d65	চিহ্নিতকরণের পাশাপাশি
0040d873c0	acb88	অমিতাভ বচ্চনের জন্ম
0041455bc9	32c77	আগে বলল না কেন
0042bbac9a	404ee	এক প্রজন্ম ধরে
0042d77b69	2ee04	প্রক্রিয়া এবং এর উদ্দেশ্য নিয়ে
0042e18d8e	3fae0	আন্ন্যালাচা এলাকায় এ ঘটনা ঘটে
0043074fc7	e03fc	হিন্দু কনের পোশাকে
004371f1d0	79b06	অ্যাপলের ওয়েবসাইট হেলথবুক নামে
004385c7db	f1ff2	ভেবে ঠিক পায় না
0043d64997	23291	হাত বেঁধে রাখে
0043de8e52	e6e48	১৯৯৯ সালে রাজধানীর অদূরে গাজীপুরের কালিয়াকৈরে প্রথম হাইটেক পার্ক স্থাপনের উদ্যোগ নেয়
004417224f	dafb6	দাঁতের ওপর বেশি
00441e3049	2ee04	রজব আলীর ছেলে
0046449994	71522	ফল জানা যাবে
0046b6d8de	ea8fa	নানা রকম লোক
0046ea6074	b4ea7	ক্রীতদাসী হিসেবে
00470f7ed5	85430	থাকতে দেখা গেছে
004777aade	1a2a1	যায়যায় দিন পত্রিকার
00478c9532	577fa	আলটিমেটাম দিয়েছেন কৃষকরা
0047959919	3fce2	তফসিল ঘোষণা করে নির্বাচন কমিশন
004795a99a	db181	কোন তাড়না থেকে
004806eefb	f1ff2	গ্রাহক চাহিদা বিবেচনায় নিয়ে
0048b29e83	cc9fd	প্রেসিডিয়ামে ঠাঁই দিয়েছিলেন
0049304cfe	e3f89	এই দর্শকদের মধ্যে
004968f941	4c1eb	জাতীয় স্বাস্থ্য নীতি প্রণয়ন করেছে
0049d136f9	7d004	সেটি একটি বড় কারণ
004a2234f5	68549	ভালো বন্ধুও হয়ে উঠতে পারে
004a64d0e4	6527	প্রশংসা করেছেন জন কেরি
004a6fa698	33aef	আমাদের সেনা ও সেপাইরা
