020076eb22	4fd66	আবারও তদন্ত শুরু করেছি
020081f78f	287bd	তা নিয়ন্ত্রণ করা উচিত
0200d847db	75626	সমারোহ করিয়া
0200fabd56	29f8c	গ্রামে জন্ম ও বড় হলেই
020174e8dd	33aef	ক্যাডমিয়াম সালফাইড
020211ac4c	7b900	দিল্লির লোকসভার
020228f135	09b32	বিশেষ করে এখানে শাওনকে ডেমোনাইজ করার একটা চেষ্টা চলছে।
02025acb49	509f6	তাহা এই স্থানে সন্নিবেশিত হইল
02027e10b8	f143a	তবে ট্রেড ইউনিয়ন করতে
0202e2d34f	0744c	সে বাসার গৃহকর্ত্রী
0203919ff5	db181	কাবা শরীফের ইতিহাস
0203a27e48	59c73	সাজা চেয়েছে তাদের আবেদনে
0203beaf3a	39293	তাঁকে সাহিত্যে
0203fd6455	d0c70	৩৫তম বিসিএস পরীক্ষা
0204867763	bd576	বন্দরবাজারস্থ
02053862ba	bc81e	তাহার একটি প্রক্ষিপ্ত
020617b619	b8ed8	যারা আছে
02061de48a	95907	যা আপনার-আমার
02065c2c4a	ad98d	পক্ষপাতিত্বের অভিযোগ
020671b3a6	c173f	ফরমালিন দেওয়া দুধের তৈরি মিষ্টি বা দধিতে স্বাদ ও গন্ধ পাওয়া যাবে না।
020692c8ff	a4750	সামাজিক যোগাযোগ মাধ্যম
0206ea936e	6da0a	স্বাভাবিক করা হয়
0206eaf8b0	2f547	তারা রায় নিয়ে
0206fd60a5	bf530	প্রাথমিক পুঁজি
0207e2f1ee	dfefa	সেগুলোকে নতুন চোখে
020861295c	4a918	গর্তে ঢুকেছিল হয়তো
02088fb3f2	ff1eb	গ্রেপ্তারদের মধ্যে
0208cecab3	8cf95	শিক্ষা অফিসে দিতে হয়েছে
0208ead7c4	9d398	তিনি এর পর
02091a1a2c	0d4cb	আমার মতো ভবঘুরে
0209e5b81c	e03ce	অ্যাপাচি সফটওয়্যার
020a7687a8	420df	পপুলার আর্ট
020ace56cc	9fa90	ওই ছাত্রী বিভাগীয় প্রধান বরাবর
020b4f5381	5639c	সাইবার যুদ্ধ
020b84a59f	b8ed8	পর ব্রোঙ্কসভিলে
020bf068ef	ac0df	এই অভিযানের সময় মারা গেছেন
020cd7ae62	85430	বরিশাল, রাজশাহী, গাইবান্ধা সহ
020d82ddec	7b103	মৃত্যু ২০ মার্চ ১৯৮৮
020da43a32	59c73	বহনের কারণে
020da70cc1	37d7e	ব্রিফ করা হবে
020dbbe30a	ca088	কার হাতে তুইল্যা দিবা কও
020df535da	58998	তিনি দোষী সাব্যস্ত হয়েছেন
020e32993c	eaa7a	১২ জনের বিরুদ্ধে
020edbc626	d2d71	একটি প্রতিবেদনে বলা হয়েছে
020f3fcd35	a9a58	কারও পক্ষে
020f7a435f	da6f0	বিজিএমইএ সভাপতি মো. সফিউল ইসলাম মহিউদ্দিন
020f935666	f29bf	নিচে নন
020ff7281c	80505	অকথিয়ুর শহরের
02104dff7c	577fa	উপাসনার কথা নেই
02105d30d7	e2f12	দুর্নীতিবিরোধী আন্তর্জাতিক সংস্থা
021082b040	31f2a	ভাড়া করা
0210e2e442	577fa	এ বছরই প্রকাশিত হয়েছে
021196e95f	4e900	ওর জীবন চলব
0211f8b736	a3a6d	এবং এলাকায় তিনি
0212afa287	3d17c	ব্যাপকভাবে ইন্টারনেটের ছবি
0212bfeb8f	fd880	আলোচনায় বসেছেন
0212e221a0	1a2a1	বোমা ফেলতে শুরু করলো।
0213394a21	db735	এ পেশায় তিনি
02134b0229	1c618	ক্রেতাদের একটা বড় অংশ
0213f9a1d6	8143b	লোকসভায়
0214ea6a44	8406e	বিচ্ছিরি রকমের রেইনি
021507f9db	15a75	মালদ্বীপ উপকূলের একদল বাসিন্দা
02159ab28c	5.4E+069	কার্যকরী ডেটারেন্স
0215a7dbe4	c6848	এই নির্বাচন বর্জন করছেন
02166873b3	6973e	তার কক্ষটিও ছিল
021668930a	a06a1	শিক্ষা অর্জনের জন্য
021697c7f3	d71a3	১৯৯৯ সালের মে মাসে
0216a78b7c	6a35e	বিশেষ ভূমিকা রেখেছেন
0216b85e40	9c8dd	মৃত্যুর মতো শূন্য
0216d939e6	91223	যার বিপরীতে দাঁড়িয়ে
02177c4a6d	fdcba	সব সম্পর্ক
0217962d9b	46da4	গলির মোড়ে
0217fdbfe1	9d7bf	সত্য
02184e2480	e8dde	যুক্তরাষ্ট্র
0218f9b279	91223	বাহির করার সঙ্গে
021928951e	6e8cb	বালক-বালিকাদের যাতায়াত করা
02196849c0	e9759	অদ্বৈত বেদান্ত
02198d945b	315000000000	আনা সহজ নয়
021a61a297	dfefa	আন্তর্জাতিক খ্যাতিসম্পন্ন
021aec39ba	32998	রচিত হলে
021b4e6892	536d9	আছিল না কুনোকালে
021b8a921a	ced74	আসন রয়েছে এক হাজার ৫০টি
021bb0258c	c1e30	প্রশ্ন হতে পারে
021c061434	2aecc	সান্দ্রতাহীন প্রবাহ
021c173afd	09f0d	রাঙা ফ্যাশনে থাকছে
021c2aaae2	bbb22	কিছু প্রয়োজনীয় পরামর্শ
021c4b245e	69d9a	অতটা উদ্বিগ্ন নয়
021c4b4515	a274b	তেমন বড় আকারের
021cee869d	943de	এটুআই প্রোগ্রাম মূলত
021d480003	5d12f	এ-যাত্রার মতো
021d5e26b8	8c120	তাহলে বুঝতে পারতাম
021e05a822	16a17	তখনো পুরুষশূন্য
021e22217d	903fa	দিতে পারবে না
021e4f7da4	24f73	পুলিশের পক্ষ থেকে বলা হচ্ছে
021e53700c	f600a	তাদের গাড়ি লক্ষ্য করে
021eb9e51f	d8c80	জ্যাঠামশায় এ প্রশ্নের
021f82c633	d1a48	হুমায়ুন আহমেদ
021fb4302e	1de6c	বাঁয়ে নতুন বাজার
022020159f	4f450	তদন্তে কমিটি গঠন করা হয়েছে
0220875b6e	404ee	খলিফা বলে পরিচিত
02212128d5	7d133	তাঁহাদিগের কৃত ভক্তিব্যাখ্যা
022169d706	2ad74	সুবল জিজ্ঞাসা করিল
02217cfbce	80518	উত্তরের তৃষ্ণায়
0221849f39	93d3b	বাস যাবে, বাস আসবে
022195a6e6	e2ba2	২ লাখ ৫১ হাজার মানুষ
022254f3a7	c6848	একে অপরের মুখোমুখি হয়
02225eec3a	6b437	প্রকাশনা উৎসবে উপস্থিত ছিলেন
0222b3094a	4c555	বিনিময়ে আপনার স্বাক্ষর চাই
0222e8f1b3	61820	এজলাস কক্ষের সামনে
0223a6d341	6d129	প্রেসিডেন্টের ক্ষমতাচ্যুতির পর
0223fd253b	fd880	সিকিউরিটি গার্ডদের ডাকা হলো
02244c8812	9d398	অভিনয়ের ক্ষেত্রে
0224cbbe52	adf01	তাঁহার কাছে গিয়া দাঁড়াইল
0224db2375	9f25e	আন্তর্জাতিক খ্যাতিসম্পন্ন
022673ba1b	b7be9	মার্শকে নির্বাচক কমিটির
02268a4b0c	91b16	অরিজিত সিং
02270d8de8	f1ea4	অনেক ঘটনার সোজা উত্তর হলো
02273a5ebf	ff1eb	১১ নভেম্বর
022765f986	d1a48	সরাসরি বিশ্বকাপে খেলার সুযোগ পাবে
022781e5e0	ee4ad	কমপক্ষে ২০টি জেলায়
0227b4c333	3bb15	যেহেতু তাঁর গানগুলো
0228312cbe	a06a1	হতাশার মতোন
02283c4463	91b16	তবে কিছু উপকারী
02288eef80	089ef	মা’র পেছনে
0228aabb4c	d9b11	যে দায়টি তার নয়
0228b8253b	4ea73	প্রাথমিক ভাবে
0228c94b22	4c555	একজন হিসাব বিভাগ
022914754f	c7a89	তামিম ও জুনায়েদ সিদ্দিক
022962e3aa	e03fc	আমাদের থেকে তাদের
02298a247d	121bd	৬ ডিসেম্বর ভোররাতে পাকসেনাসহ
0229ea65d9	82926	১৮৭২ সালে অসমীয়াকে
022a43fcec	fb4cb	প্রেমের চিঠি
022a5259ce	b8ed8	মোদির বাড়ি থেকে
022aa430ec	b8bba	ঘটেছে তার প্রকাশ
022adda72f	ec91c	এসময় সর্বোচ্চ সতর্কাবস্থায়
022af0740a	38ff0	জামাতাকে পরিহার করার
022afff3bd	1279e	ধু-তে যাতায়াত করিত
022b145fae	32c77	সবাইকে সহায়তা দেওয়ার মতো
022b1951b3	7b60a	ছবি দেখানোর বদলে
022b278faf	cc18a	বাংলাদেশের পোশাক খাতে একের পর এক ভয়াবহ দুর্ঘটনায় তারা মানুষকে সহজে বোঝাতে পারছে এত সস্তায় কাপড় কিভাবে আসছে ।
022b48a6f6	f2780	মুসলমানি
022b4c4b83	0d4cb	কেবল ‘পাগলা দাশু’
022b95fb8e	f7a7f	নাজিয়া এবং ফাইজিয়া
022b96ba9d	2d98b	তৃণমূল কংগ্রেস সমর্থকদের ওপরে
022bc1ee81	ad2a0	আমাদের সময়
022c00544b	536d9	পাকিস্তানে শরণার্থী শিবিরে
022c3410af	a0277	উপস্থাপনা করবেন
022c7fc9ba	8cf95	বছরে স্থূলতাজনিত
022d1d6259	323f1	জামিন নেন
022d2b60a5	f2097	এই অবরোধের সময়
022d7a9092	3b1f7	বরাবরই আগ্রহ ছিল
022d81a7f8	77f82	এই ইস্কাটনের বাসায় উঠবে না
022d8c745b	a274b	হাসনাত আবদুল হাই
022e4161ff	8E+099	ওই ওয়ার্ডে হিন্দুসম্প্রদায়ের
022ec37793	6973e	আগ্রহীদের ৩০ এপ্রিল
022ed6ec95	195f7	গভীর অন্তস্তলের সন্ধান পাবে না
022f87b54e	f29bf	তদানীন্তন জেলা প্রশাসক
022fb7eefe	69449	তখন মোটে
022fc6f81f	e68af	শফিকুল ইসলাম একজন সন্ত্রাসী
02309e1cb3	3d17c	আদালত মুলতবি করা হয়েছে
0230c7961a	8845d	একটি পোশাক কারখানার
0230da8683	f1ea4	পজিশন
023166e1e1	fda1a	হজ ব্যবস্থা সুষ্ঠু হলেও
0231a0f20f	4a67e	খানিকটা আলস্য করেন
0231ac08a5	ff1eb	কেটে ফেলছে ডাক্তার
