e4002db99e	4c1eb	গ্রেপ্তার করার কথা
e4005af800	cd3ac	নির্বাচন কমিশন আমাদেরকে বলেছেন
e4009f306f	3f493	৬০ হাজার বিজিবি
e4011333a2	d9ba9	লিঙ্গ অনুযায়ী
e4015f22fc	92f59	তাদের থানায়
e401a8353c	a274b	পরীক্ষার মাধ্যমে
e401d4aa32	92bb2	পরিষদ গঠনের প্রস্তাবও
e40222d314	976b1	উত্তর কোরিয়ার পরমাণু কর্মসূচির
e402f246bb	f143a	দুই পক্ষের
e4031a1f15	d82d9	তাহা মাণিকলালকে দিলেন
e40339bfce	14816	যদি কেউ অ্যাডভেঞ্চারের চেষ্টা করে
e4033b05e7	bdfc1	কেউ জানত না
e4035ee767	d1a48	জাতিসংঘের মহাসচিব
e403b2e49c	0744c	তেন্ডুলকারের ব্যাটিং দেখতে পেয়ে
e403e1a3d7	d5213	কেনার জন্য
e403e26336	239f7	তাদের যেন ফাঁসি হয়
e403e3a602	0b7ca	৫০ জন বাংলাদেশি ছিলেন
e40504e0af	a06a1	গুণবতীও বটে
e4054a9f1e	08458	শিক্ষক নিবন্ধন
e406529abe	75f18	স্থাপন করা হয়েছে
e406df1533	64092	আগের দুই দিন
e407991eae	43199	হিন্দু হোক মুসলিম হোক
e4079a1d47	fcefa	সংস্কৃতি সম্পর্কে ধারণা
e408257cac	68ab7	রায় ঘোষণা করা হবে
e4084c2d2d	25117	জন্ম সেপ্টেম্বর ১৮, ১৯৪২
e4085ae8ab	9282d	তাই 'ভবন'-এর
e4087ff3d8	4486f	পিষে বের করে
e4089ad0ef	64092	তখন রাজপুত্র পুরীর মধ্যে গেলেন
e4089b5616	8c07c	নীল-দর্পণ লিখিতে লিখিতে
e408cbb01a	5b13f	রাত অনেক হইল
e408ceba38	bfac7	পরে শিরিনার বাবা
e408f564a9	fda1a	আমাকে বলছে
e409110bea	4c1eb	কলেজ-বিশ্ববিদ্যালয়ের শিক্ষার্থী
e4092be174	1a4a9	উদ্বেগে পরিণত হয়েছে
e40950fc82	9fa90	সংশ্লিষ্ট থানা ও হোটেলের মিডিয়া
e4099d8c2f	d2d71	এই ৪৫ মিনিট
e40a3182a1	d0c70	গত পরশু মার্কেটে
e40a7f9d70	79b06	উড়িষ্যা ও বিহারের মানুষকে
e40a95af57	ad050	দু এক বছর পর
e40b0bfde3	c5479	বিভিন্ন আন্তর্জাতিক জ্যোতির্বিজ্ঞান সংস্থার কাছে
e40b3e1a8e	ce629	আজ সকালে
e40bbe2f69	d1a48	গোবিন্দগঞ্জ
e40c33b341	4486f	মিসবাহ-উল হক এবং ফাওয়াদ আলম ১২২ রানের জুটি গড়ে পরিস্থিতি সামাল দেন।
e40c509e76	85430	গ্রহণ করেছেন তিনি
e40c6fc763	80518	ধীরে ধীরে
e40c6ffa10	4486f	জাতীয় পতাকা হাতে নিয়ে যুদ্ধাপরাধীদের ফাঁসির দাবী ও জামায়াতে ইসলামীকে নিষিদ্ধের দাবিতে স্লোগান দেয় মিছিলকারীরা।
e40c9d9165	16e96	ওয়ার্ড অব দ্য ইয়ার হিসেবে
e40d040cc1	29f8c	দেশাল
e40dfc01c4	79b06	আসামীরা দেশের বিভিন্ন স্থানে
e40f5838ac	698ff	যুগান্তর নিউজ
e40fe7ac75	adf01	৭৫ হাজার কোটি টাকা
e41029e683	4bd2c	আমাদের ওপরে এসে পড়ে
e4104ae03d	a699c	সাক্ষরতার হার
e410bdf78d	06527	একদল যাযাবর পশুপালক
e4115ca0ee	4c1eb	লকেট
e41165fdf7	6fb36	হাই চৈতালি বলে হাত মেলাল
e411a31ff8	80518	ফসল ভাল হয়েছে
e4124b970a	6aac8	১টা ২৫
e412cd9d75	0744c	সাইয়েদা আক্তার
e4130ff0d5	a1d4a	প্রায় অপরিবর্তিত রয়েছ
e4135e497d	e2f12	নোকিয়া এক্স এল
e41432d970	6aac8	বয়েস ১৯
e41476b2bd	39dd0	অবশ্য তারা মুখ খোলেননি
e414aaf3aa	f0f95	তখনও কাজ করছেন
e41526f1a0	5dec6	বৃহস্পতিবার উদ্বোধন হলেও
e4152bbc55	ac0df	সবই মনে আছে মাধুরীর
e4169314ce	e50f1	সেনা
e416d92f1d	5cb47	বর্তমানে জাগরণ মঞ্চে
e41714ec3d	8cf95	কৃষ্ণ আদৌ মহাভারতে ছিলেন না
e4174a9daa	ad69a	পদের জন্য হতে পারে
e418d78e03	83c53	আর কলকাতার একটি আদালত
