2600097f19	83c53	একজন ছাত্রী বলছেন
260016b76d	7ee9b	তিনি বাংলা সাহিত্যকে
260022d5e9	db181	বসার অধিকার নেই
260082b158	0606d	নিহতদের বাকিরা আফগান নাগরিক।
260083297f	11de3	মাহফুজ ডাবলডেতে
2600b1273e	d2294	মধ্য লন্ডনের গুজ স্ট্রিট মসজিদের
2600c2518e	d71a3	একই কথা বলেন
2600e97740	a7c6f	নির্বাচনে কেমন কারচুপি হয়েছে
2601093dbf	256f5	ভেক্টর
26019fad55	e43d4	কিছু দেবে ভেবেছিলে
260211cdff	cc18a	মারা গিয়েছে
260250edaf	4f450	অভিযোগ এনেছে বিক্ষোভকারীরা
2602b72d1b	b7be9	নকল একটি মুখ
2602b9a2b2	554fe	ভোটের আগে
26036d3c26	9642e	তাদের পারিবারিক উপাধি ছিল না
2603b5ced6	6da0a	যদি হিমালয় হয়ে দুঃখ আসে
2603df3e14	46da4	অচিন্ত্যকুমারের লিখিত
2604596c06	9282d	ট্রাই করেছিলাম
260473bd40	1e7c6	সুকান্ত ভট্টাচার্য
2604e56381	11de3	এ সময় গাড়ি দুটিতে
26057b5493	b9b98	বিপুল রক্তপাতের আশঙ্কা থাকে
260585edc3	e50f1	সান্ধ্যকালীন দুই বছর মেয়াদী
26059f90d9	2909b	কি করে খাব জানিনা
26066b34ec	85430	রেফারেন্স ও জার্নালের
26066b49a4	33aef	নক্ষত্র বিশাখার নাম থেকে
2606bf22db	0895a	শীতপ্রধান হইয়াছিল
2607aeee3b	5e80b	অল্প সময়ের মধ্যেই
26086c1aa4	0744c	মি. ইসলাম
2608da6fcc	d2294	ঘুরতে লাগল
2608ddfccf	12702	হালদা নদী
2609227948	c173f	দক্ষিণ কলকাতার
260972d58a	93080	যেখানে সংঘর্ষ
260976e318	d0c70	মিলিটারী অপারেশনটা
260ac6b98b	39293	অর্থাৎ, সহিংসতা ছড়াতে পারে
260b1238f9	2de86	আগুনের মধ্যে
260b4cb968	4a918	সবদিকে আলো ফেলার
260b60cddb	717bb	জুলিয়েটের সমাধিকক্ষে
260b7ffc8a	59c73	বছরের ২৮৫ তম
260bbf096d	0606d	সাময়িক নিষিদ্ধ হয়েছেন
260c6c9f06	e89bb	অনেক ভালো রান্না করেন
260e07bae4	ac0df	কয়েকটি জায়গা থেকেও
260e3a302d	16877	ব্যবসা-বাণিজ্য
260e46627e	6c17f	জিজ্ঞাস্য হয়ে দাঁড়ায়
260eb53a30	717bb	তাঁদের কাছে বড় কথা
260eec9381	91230	ফ্যাশন টেইলার্স অ্যান্ড ফেব্রিক্স নামে একটি দোকানে পদ-চালিত সেলাই মেশিন চালাচ্ছিলেন সাবিনা বেগম।
260f511e74	d9817	আমি পরিচিত
260f61de09	1b359	ছিটমহল
260fba0bf8	84145	তা জানা যায়নি
260fe7bbe9	7b900	থাকে মননে
260ffeda2b	7df87	কবি শামসুর রাহমান
26104b7765	77f82	মাত্র ৪৮ হাজার
261092b0b6	cb842	জর্জিয়া অঙ্গরাজ্যের
2610aa3256	aa820	মেয়েদের শরীর
2610e47f3e	52f27	বাংলাদেশের সাথে সম্পর্কেও
26112a2462	ce629	শিক্ষকের কর্তব্য যে
261176d56f	e2ba2	ঢাকার দ্রুত বিচার ট্রাইব্যুনাল-৪
2611ab0b66	db181	তিনি ঘোষণা দিলেন
2611ac2a52	16cfb	কর্মী সংকটের বিষয়টি
2611c54f26	ff1eb	শুক্রবার সন্ধ্যা ছ’টা থেকে
26122b8d13	d7a68	ভারতের কট্টর হিন্দুত্ববাদী রাজনৈতিক দল
2612afe3b8	121bd	আমার কি আছে
2612b47a5d	ac904	লুটতরাজ বন্ধ করতে
2612b58f68	31f2a	সরকারি এই ব্যাংক
2612bdee3a	e6e48	আমার ভালা ঠেকল না
2613380adf	11915	সেটাই দেখার অপেক্ষা
2613d3a232	4a918	যুক্ত হন ফিডব্যাকের সঙ্গে
26147842cf	b4ea7	ধারণা রূপ নেয় ২০০৬ সালে
26153c9a9f	274ee	সুগন্ধি প্রদায়ক উদ্ভিদ
2615552b6d	93080	বলিউডি চলচ্চিত্র গুন্ডে
26166bd077	75626	কাব্য রচনা করেন
2616ff3654	a46e2	গতিবেগও নির্ধারণ করেন
261702a025	08458	পুত্র ও কন্যায়
261765a3b0	21e54	বিকিরণ প্রয়োগের মাধ্যমে
26189cedc5	2ac82	গীতাঞ্জলির ‘প্রতিসৃষ্টি’ কবিতায়
26192b53e6	086dd	ফেলানী হত্যার বিচার আমাদের সকলের জন্য স্বস্তির কারণ।
26197a872f	274ee	মানব ইতিহাসের
261a0d747d	3ec4d	মজুরি বোর্ডের সভায়
261a3d8f19	c11b1	যে দেশ থেকে আসছে
261a3f1bac	e03fc	চরম ও প্রবল
261a9cd605	72649	কষ্ট পাইয়াছে
261b239a87	cb842	সবাই মিলে যান
261c0fd6b7	5d12f	রাষ্ট্রিক জীবনে খুব গুরুত্বপূর্ণ
261c1b6694	321b6	কচুরি, হালুয়া
261c257593	2ac82	বোঝা যায় যে দাসী
261c2d53af	5cb47	বর্তমানে দেশে
261c5f3e65	2f547	একটি কন্টাক্টলেস কার্ডে পরিণত করেছে
261cb80adf	d9ba9	ঢাকার কাছে
261d257d98	58998	মানুষের চরিত্রকে
261deb23d0	ca831	মেনে চলতে পারেননি
261ec8ae43	6e6fa	বড়ো বৈষয়িক ছিলেন
261f27c58a	43b04	সাধারণত আচার্য-ব্রাহ্মণ
261f2d36d5	43b04	সাভারে আনলোড হবে
261f8e94c8	0f047	নানির হাতে
261fab8e13	c5479	দুদক কর্মকর্তারা তাকে হাতে নাতে
261fb10e99	8b859	বনগাঁ
261febb7ef	d9ba9	প্রচণ্ড বৃষ্টিপাত হয়
26201cdd56	91223	বাংলাদেশের রাজনীতির অঙ্গনে
26202a6dc9	410fa	এ সময় বিপরীত দিক থেকে আসা
2620c1416b	7aed9	আটক করেছে পুলিশ
26217be41d	37d7e	এ রকম একটা ব্যাপার
2621d90319	2bd99	বাংলা কমেন্ট
2622a275a4	08458	একটা পাঞ্জাবির দোকানে চা খাচ্ছিলাম
262322142f	d5f7b	থাকে লাল রং
26234c6bec	43fc0	আলোচনা অনেক
26236086f0	4164f	তিনি হয়তো
262376de31	68ab7	শুধু হাজিরা দিতে এসেছেন
2623afcc67	5e80b	কী গো কী যেন খুব ভাবো তুমি
2623c4019d	3ec4d	তাঁর মনে
26247249a4	61820	সেনাবাহিনীকে ক্ষমতা গ্রহণের সুযোগ করে
26250526e4	6973e	এ মামলায় সাক্ষ্য গ্রহণ
26257cf833	5cb47	বলা যায়
2625c39493	88654	বের হতে দেখা যায়নি
26265c54ab	03284	এবং জলবায়ু পরিবর্তনের ওপর
262695f1f6	56508	অসুস্থতার কারণে
2626aa764e	a43b5	নিয়তি দেখিয়ে দেয়
2626e64a8d	6ee5f	সে গান
262716b271	e03ce	সরকারি বাহিনীর
262751283f	e89bb	এবং কাঠঘর এলাকায়
262807ef25	29f8c	কবিতে আত্মীকৃত করে নিল
26280a6efb	2ad74	দায়িত্বটা পান সিডনি
26285daf8a	f1ea4	বিশ্ববিদ্যালয় শাখা ছাত্রলীগের দায়িত্ব
2628cfdf44	c0d65	বন্ধুরা সবাই দাঁড়াল
2629da757d	7aed9	অশোক বাবু আসছে নাকি চৈতি
262a034f76	f9dfb	শুনছি বিচিত্র উচ্চারণে বাক্যগুলো
262a25f7b6	06ea3	না নামাজ পড়বেন
262abdb348	6d129	বনপর্বে তিনবার মাত্র
