45000c8b79	430b2	কমিটিতে কোনো ব্লগার
45011a6025	a1201	ছোট ছোট দলে ভাগ হয়ে
4501f72ee9	2aecc	চলাচলা করতে পারে না
4502399d2d	85430	ব্যাট করার সময়
4502a1e286	1f733	তা ছাড়া এসব
45031ae085	16877	কিছুটা ভিন্ন
45032a6f42	08458	না হয় বাঘে খাবে
450340551d	ea8fa	উড়ে গেল
45037e2981	15a75	আমার আগের প্রজন্মের লেখকেরা
4503b111bd	d8c80	সাধারণত চৌম্বকক্ষেত্রকে ঘুরিয়ে
4503b49680	767ff	করা গেল
45043d1fcc	5b13f	না না ছোটবাবু
450454cd58	3b1f7	মালিকবিহীন একটি প্যাকেট থেকে
45047b4bb3	8edea	ছবি তোলা হয়
45047f14a3	5639c	বিষয়টি মাননীয় স্পিকারের
45049dab82	dfefa	তার যোগাযোগ
45052e41c9	7351e	সংসদে প্রধানমন্ত্রী বলে দিলেন
4505355c01	6da0a	অনেকটাই খেয়ালি
4505cadefc	f0f95	কেবল অন্য চরিত্রের সঙ্গে
450630aa0a	38ff0	প্রধান নির্বাহী হিসেবে
4506d17b78	7aed9	গণহত্যা চালানোর পর
4506d71987	2fe3c	এফআইআর দায়ের হয়েছে
4506daa7c8	7d004	অ্যাকশন সম্পর্কে
4508570e1c	56508	আরেকজন দর্শক জানতে চান
45087efcf8	06bb7	মিডল্যান্ডের একটি বাড়ী থেকে
4508cae831	75626	এক লাখেরও বেশি
4508cffb43	6dff5	মাসুদ সেজানের রচনা ও পরিচালনায়
450902e40b	66b3c	মানবতার চেয়ে
4509682f10	d82d9	পরবর্তী বৈঠক করার
4509a540ba	870e3	দর্শকদের জন্য বন্ধ করে
4509bb90aa	10a9f	খোয়া গেছে অনেক আগে
450a715662	28dfc	ভৌতিক
450aed79e3	4f2ae	দৌড়ে যান
450b6475f3	f2780	ও শারীরিক নির্যাতন চালিয়ে
450c2b56df	616ec	প্রভাব বিস্তারের চেষ্টা করছিল
450c71f6dd	194f5	শান্তিপূর্ণ, গ্রহণযোগ্য
450cd1bede	ad050	শিক্ষামন্ত্রণালয়ের উপ-প্রধান
450d135e87	321b6	তবে আয়েশা বেগম
450d1534cf	1e7c7	কেন তিনি ইয়াবা মামলার আসামি
450d51609b	b00ba	দুটি পাণ্ডুলিপি থেকেই
450d5c2e22	13b70	চমৎকার একটি স্টুডিও
450d7c0999	33aef	বিকল হয়ে থাকে
450d824630	7f2ef	আলোচনায় বসুন
450dd6b85c	76329	দায়িত্ব করছেন
450dded61f	bdd05	বাংলাদেশে প্রতিবন্ধী শিশুদের প্রকৃত সংখ্যা জানা যায় না।
450ddfcff5	4c555	বৈষ্ণব পদাবলী সাহিত্যের
450e7e136d	9065c	ওয়ার্ডপ্রেস
450ec6ef30	2fc12	শিক্ষাজীবন শুরু করেন
450ef0a6a2	d2d71	আমন্ত্রণ জানিয়ে
450f822365	61820	নন্দনতাত্বিক এবং লেখক ছিলেন
450fda3a98	3ccf1	অনুপ চেটিয়ার একটি আবেদন
450fecf219	d2d71	এর বাইরে আমি পড়িনি
45100ed011	f89d7	প্রশ্নবাচক ও আদেশমূলক
4510621a46	61820	অপটিক্যাল টেলিগ্রাফ
45108de350	086dd	বয়ে আনে না
451094b1ab	321b6	স্বাস্থ্য-এর সব খবর
451099ca04	e6d83	পরাজয়ের দায়
4511a18da6	d5f7b	এসে তাঁরা একটু দুধ মাঙলেন
4511d2776d	7b60a	ভিক্ষা কইরা খাব
451261eb33	2d78f	এক সপ্তাহ
45127d3694	d5213	প্রধান প্রশাসনিক
4513a0aec5	4164f	পাঠা
4513e42360	91b16	গত ২৬ ফেব্রুয়ারি
451407224a	eb179	লাঠিসহ গ্রামপুলিশ একজন করে
4514395190	ee994	নিজেদের আলাদা করে এসেছে
4514504ad4	7d133	এ সময়টায়
45146be93e	2909b	বিকশিত হোক
45146c7d68	f837a	অতি ভীষণ, জনমানবহীন
4514aec7f1	4c555	শিক্ষকশ্রেণীর যারা আছে
4514d8237a	3f875	টিআর ও কাবিখা থেকে শুরু করে
451531d60c	7898e	পরিপূর্ণ হয়েও
451544152a	a1d4a	তারই অনুসন্ধান বিবিসি বাংলার
451559c9f6	0c39f	উদ্যোগ নিয়েছে মারসেল
45156e92c8	09f0d	কয়টি ও কোথায়
45157a9845	e50f1	মুখে প্রচুর পরিমানে
4515d7e48e	14d25	কাদার নিচে
4515e17b2f	cd3ac	আগামীতে রাজকুমার সান্তোষী পরিচালিত
4515f7f5ee	ef915	বউ এখন ব্যাপক
4516d853aa	54e68	বৌদ্ধ সম্প্রদায়ের
4517b1408b	bdfc1	তারা এর আগেও
4517eba6a8	778c0	মার্কিন যুক্তরাষ্ট্রে
45180775a2	93080	বিগ ব্যাং
451865b1ee	76329	পড়তে থাকি
45189390fd	a43b5	উত্তাল হয়ে ছোটো
4518d72fc2	93bf3	কথা বলা সম্ভব হয়নি
451915e153	c7a89	কাজ নিয়ে থাকো
45191a295e	e9759	সান্ত্বনা দিচ্ছে
451955d6fa	31f09	আরেকজন দর্শক বলেন
4519a188a9	321b6	বাংলাদেশে থেকে আমদানি বন্ধ করার কোন পরিকল্পনা আমাদের নেই।
4519e8b702	a7c6f	এই যুগের প্রধান কীর্তি
4519fcfd73	6973e	বিদেশি মুদ্রার সঞ্চিতির দিক দিয়ে
451a02c286	f6e55	কানের সামনে ধরলে
451a5d80f8	3c897	রেখেছিলেন সিমেওনে
451ab0f2cf	35ef3	মালয়েশিয়া এই স্বজনদের
451ac20f03	c4973	শাইখ সিরাজ
451ac3fabc	ec91c	কয়েক’শ মানুষ
451ac68117	cb627	তার বসবাস ছিল
451bc31e44	5354e	অভিযান চালাতে পারিনা
451c0061a0	83c53	গানের ক্যাসেট নিয়ে এলেন
451c0e0a95	315e9	বাঁধন
451c7224e1	577fa	কাঁচামালের অভাবে
451cfb6533	75f18	কঠোর নিরাপত্তা ব্যবস্থা
451d502a0d	65652	ফলে, উদ্ধারকর্মীদের
451e001327	e9fa7	সে ভেবে পেল না
